ttr,root_ttr,corr_ttr,log_ttr,noun_tr,verb_tr,lexical_density,foreign_tr,compound_tr
0.175438596,1.873171623,1.324532357,0.632518317,0.51754386,0.052631579,0.587719298,0.078947368,0.035087719
0.193548387,2.155263624,1.524001524,0.659308753,0.330645161,0.064516129,0.491935484,0.064516129,0.080645161
0.154639175,2.153874476,1.523019248,0.645650904,0.257731959,0.103092784,0.432989691,0.139175258,0.082474227
0.333333333,1.914854216,1.354006401,0.685797251,0.363636364,0.060606061,0.515151515,0.151515152,0.0
0.217391304,2.085144141,1.474419562,0.66251047,0.347826087,0.065217391,0.434782609,0.152173913,0.076086957
0.298507463,2.443388887,1.727736851,0.712473549,0.223880597,0.104477612,0.447761194,0.059701493,0.119402985
0.101503759,1.655476217,1.170598459,0.59028191,0.34962406,0.090225564,0.511278195,0.082706767,0.078947368
0.339622642,2.472490151,1.748314552,0.72799981,0.320754717,0.056603774,0.641509434,0.0,0.056603774
0.245901639,1.920553199,1.358036191,0.65875293,0.360655738,0.06557377,0.524590164,0.131147541,0.06557377
0.226666667,1.962990915,1.388044188,0.656217984,0.36,0.04,0.466666667,0.04,0.08
0.223214286,2.362277956,1.670382762,0.682182175,0.276785714,0.098214286,0.482142857,0.080357143,0.080357143
0.318181818,2.110579412,1.492405014,0.697390349,0.5,0.090909091,0.613636364,0.090909091,0.045454545
0.282608696,1.91674543,1.355343691,0.669937216,0.260869565,0.065217391,0.369565217,0.152173913,0.043478261
0.35,2.213594362,1.565247584,0.715408937,0.3,0.075,0.475,0.05,0.0
0.432432432,2.630383797,1.85996222,0.76783488,0.27027027,0.027027027,0.432432432,0.189189189,0.054054054
0.263888889,2.239171474,1.583333333,0.688489327,0.486111111,0.055555556,0.625,0.013888889,0.138888889
0.358490566,2.609850715,1.845443138,0.741617756,0.320754717,0.037735849,0.490566038,0.226415094,0.037735849
0.147058824,1.714985851,1.212678125,0.609799048,0.235294118,0.029411765,0.323529412,0.455882353,0.036764706
0.23943662,2.017528819,1.426608309,0.664655434,0.422535211,0.042253521,0.492957746,0.126760563,0.042253521
0.084656085,1.6459024,1.163828748,0.583959172,0.28042328,0.052910053,0.383597884,0.187830688,0.119047619
0.352941176,2.057983022,1.45521375,0.704666081,0.735294118,0.147058824,0.882352941,0.0,0.029411765
0.168141593,1.78736965,1.2638612,0.622846928,0.300884956,0.07079646,0.398230088,0.300884956,0.061946903
0.257142857,2.151411497,1.521277659,0.68032835,0.371428571,0.085714286,0.514285714,0.171428571,0.057142857
0.124401914,1.798457606,1.271701569,0.609863851,0.282296651,0.086124402,0.444976077,0.148325359,0.052631579
0.5,2.449489743,1.732050808,0.781895708,0.125,0.083333333,0.375,0.291666667,0.083333333
0.481481481,2.501851166,1.769075925,0.778239173,0.259259259,0.111111111,0.444444444,0.074074074,0.148148148
0.214285714,1.963961012,1.38873015,0.652333845,0.428571429,0.071428571,0.547619048,0.083333333,0.047619048
0.113636364,1.685499656,1.191828237,0.596792381,0.290909091,0.068181818,0.431818182,0.018181818,0.095454545
0.2,2.0,1.414213562,0.650514998,0.32,0.13,0.5,0.0,0.09
0.441176471,2.572478777,1.819017188,0.767944792,0.382352941,0.147058824,0.617647059,0.0,0.117647059
0.2,2.049390153,1.449137675,0.654178852,0.295238095,0.123809524,0.466666667,0.133333333,0.095238095
0.285714286,2.0,1.414213562,0.678103594,0.408163265,0.102040816,0.551020408,0.040816327,0.142857143
0.271186441,2.083022576,1.472919389,0.679966465,0.338983051,0.06779661,0.440677966,0.050847458,0.06779661
0.162790698,1.848946903,1.307402893,0.626469128,0.263565891,0.11627907,0.418604651,0.341085271,0.062015504
0.255319149,1.750379898,1.237705496,0.645405555,0.574468085,0.042553191,0.680851064,0.063829787,0.042553191
0.075757576,0.615457455,0.43519414,0.384145714,0.136363636,0.015151515,0.166666667,0.833333333,0.0
0.220588235,2.572478777,1.819017188,0.692333873,0.220588235,0.110294118,0.433823529,0.066176471,0.073529412
0.076294278,1.461588103,1.033498859,0.564267626,0.245231608,0.04359673,0.346049046,0.452316076,0.035422343
0.216666667,1.678292783,1.186732208,0.62646153,0.366666667,0.016666667,0.383333333,0.35,0.033333333
0.196319018,2.50643344,1.772316082,0.680389844,0.214723926,0.134969325,0.503067485,0.049079755,0.09202454
0.481481481,2.501851166,1.769075925,0.778239173,0.407407407,0.037037037,0.518518519,0.111111111,0.074074074
0.160839161,1.923356623,1.360018511,0.631793749,0.321678322,0.076923077,0.426573427,0.132867133,0.076923077
0.215686275,2.178324595,1.540308092,0.668337432,0.5,0.088235294,0.666666667,0.039215686,0.029411765
0.082191781,1.720146537,1.216327281,0.58917954,0.299086758,0.093607306,0.442922374,0.059360731,0.098173516
0.25,2.34520788,1.658312395,0.690375235,0.181818182,0.079545455,0.409090909,0.056818182,0.170454545
0.43902439,2.811127714,1.987767469,0.778326556,0.219512195,0.12195122,0.487804878,0.12195122,0.097560976
0.126934985,2.281301025,1.613123424,0.642747583,0.3374613,0.083591331,0.517027864,0.133126935,0.06501548
0.192307692,1.961161351,1.386750491,0.645021562,0.317307692,0.125,0.490384615,0.048076923,0.086538462
0.278688525,2.176626959,1.539107683,0.689199775,0.245901639,0.098360656,0.360655738,0.213114754,0.06557377
0.279069767,1.829982844,1.293993278,0.660668556,0.441860465,0.023255814,0.581395349,0.093023256,0.046511628
0.224489796,1.571428571,1.111167799,0.616137203,0.204081633,0.020408163,0.326530612,0.510204082,0.081632653
0.234567901,2.111111111,1.492780983,0.670035965,0.358024691,0.074074074,0.49382716,0.12345679,0.135802469
0.118918919,1.617472169,1.143725539,0.592113365,0.227027027,0.075675676,0.340540541,0.394594595,0.021621622
0.25,1.58113883,1.118033989,0.624196351,0.7,0.05,0.75,0.05,0.0
0.122033898,2.096001035,1.482096545,0.63012739,0.193220339,0.074576271,0.355932203,0.352542373,0.057627119
0.5,2.34520788,1.658312395,0.775756176,0.454545455,0.136363636,0.636363636,0.136363636,0.090909091
0.12654321,2.277777778,1.610632113,0.64240388,0.219135802,0.12345679,0.487654321,0.089506173,0.052469136
0.311111111,2.086996779,1.475729575,0.693273264,0.288888889,0.111111111,0.488888889,0.111111111,0.133333333
0.293333333,2.540341184,1.796292478,0.715935371,0.266666667,0.12,0.506666667,0.12,0.04
0.333333333,2.236067977,1.58113883,0.711397506,0.222222222,0.088888889,0.377777778,0.155555556,0.133333333
0.163793103,1.764105713,1.247411112,0.619413719,0.370689655,0.068965517,0.448275862,0.198275862,0.051724138
0.344827586,1.856953382,1.313064329,0.683808376,0.413793103,0.068965517,0.482758621,0.275862069,0.068965517
0.24137931,2.251436323,1.592005892,0.681725274,0.379310345,0.114942529,0.540229885,0.0,0.08045977
0.458333333,2.245365598,1.58771324,0.754516884,0.333333333,0.083333333,0.541666667,0.041666667,0.041666667
0.180722892,2.328451577,1.6464639,0.66533754,0.313253012,0.126506024,0.487951807,0.042168675,0.060240964
0.351351351,2.137186835,1.511219304,0.710331672,0.351351351,0.135135135,0.567567568,0.0,0.027027027
0.218487395,2.383416092,1.685329681,0.681735164,0.142857143,0.12605042,0.420168067,0.0,0.109243697
0.290322581,2.286002286,1.616447718,0.700333812,0.306451613,0.064516129,0.5,0.064516129,0.048387097
0.158940397,1.953092301,1.38104481,0.633421681,0.397350993,0.059602649,0.496688742,0.112582781,0.079470199
0.242424242,1.392621248,0.984731928,0.59471959,0.393939394,0.03030303,0.424242424,0.424242424,0.060606061
0.142857143,1.603567451,1.133893419,0.597643358,0.23015873,0.103174603,0.396825397,0.03968254,0.119047619
0.259259259,1.347150628,0.952579344,0.590414583,1.111111111,0.0,1.148148148,0.0,0.0
0.328125,2.625,1.856155301,0.732052904,0.28125,0.140625,0.5,0.03125,0.109375
0.242857143,2.031888636,1.436762233,0.666874548,0.385714286,0.1,0.514285714,0.1,0.1
0.323529412,1.886484437,1.333945938,0.679991526,0.5,0.0,0.647058824,0.0,0.058823529
0.114864865,1.976209859,1.397391392,0.619707868,0.22972973,0.148648649,0.452702703,0.087837838,0.070945946
0.26984127,2.14179868,1.514480371,0.683833264,0.46031746,0.126984127,0.634920635,0.015873016,0.031746032
0.464285714,2.456769075,1.737198072,0.769745479,0.214285714,0.142857143,0.428571429,0.035714286,0.142857143
0.274193548,2.159002159,1.526645067,0.686484393,0.241935484,0.112903226,0.451612903,0.080645161,0.080645161
0.217391304,2.085144141,1.474419562,0.66251047,0.347826087,0.054347826,0.510869565,0.108695652,0.097826087
0.5,2.549509757,1.802775638,0.787253946,0.346153846,0.153846154,0.653846154,0.0,0.0
0.328358209,2.687727776,1.900510536,0.735141123,0.268656716,0.089552239,0.417910448,0.208955224,0.059701493
0.114695341,1.915789888,1.354668021,0.615451174,0.311827957,0.082437276,0.483870968,0.068100358,0.071684588
0.378378378,2.301585822,1.627466942,0.730854977,0.405405405,0.081081081,0.567567568,0.0,0.081081081
0.461538462,2.882306768,2.038098661,0.788951309,0.358974359,0.128205128,0.538461538,0.102564103,0.051282051
0.4,2.366431913,1.673320053,0.742278192,0.257142857,0.114285714,0.428571429,0.114285714,0.028571429
0.178571429,2.112885637,1.494035762,0.65137773,0.321428571,0.121428571,0.542857143,0.0,0.078571429
0.274509804,1.960392118,1.38620656,0.67120406,0.117647059,0.039215686,0.235294118,0.333333333,0.058823529
0.333333333,2.380476143,1.683250823,0.720584687,0.450980392,0.078431373,0.549019608,0.019607843,0.137254902
0.130434783,0.884651737,0.625543242,0.467988324,0.282608696,0.0,0.282608696,0.695652174,0.0
0.457142857,2.704493615,1.912365775,0.779836088,0.371428571,0.085714286,0.6,0.0,0.057142857
0.434782609,2.085144141,1.474419562,0.734361136,0.260869565,0.043478261,0.52173913,0.086956522,0.130434783
0.229508197,2.535000889,1.792516319,0.693628208,0.352459016,0.114754098,0.549180328,0.040983607,0.040983607
0.168478261,2.28535032,1.615986709,0.658490797,0.157608696,0.070652174,0.326086957,0.39673913,0.059782609
0.3125,1.767766953,1.25,0.664385619,0.4375,0.09375,0.53125,0.0625,0.09375
0.421052632,2.595542738,1.835325871,0.76220565,0.210526316,0.184210526,0.473684211,0.052631579,0.052631579
0.204545455,1.356801051,0.959403224,0.580632788,0.318181818,0.068181818,0.386363636,0.204545455,0.068181818
0.551724138,2.971125411,2.100902926,0.82338733,0.275862069,0.137931034,0.517241379,0.103448276,0.034482759
0.077083333,1.688811219,1.194169865,0.584879011,0.304166667,0.079166667,0.447916667,0.183333333,0.09375
0.37037037,2.72165527,1.924500897,0.751001317,0.296296296,0.111111111,0.5,0.074074074,0.074074074
0.083333333,1.527525232,1.08012345,0.572828062,0.583333333,0.038690476,0.666666667,0.104166667,0.014880952
0.116809117,2.188418102,1.54744528,0.633630357,0.193732194,0.105413105,0.421652422,0.05982906,0.102564103
0.384615385,1.961161351,1.386750491,0.706727092,0.538461538,0.038461538,0.615384615,0.038461538,0.115384615
0.117021277,1.604514906,1.134563371,0.590294417,0.340425532,0.085106383,0.494680851,0.14893617,0.031914894
0.481481481,2.501851166,1.769075925,0.778239173,0.148148148,0.148148148,0.444444444,0.0,0.185185185
0.283333333,2.194690563,1.55188058,0.691982148,0.333333333,0.05,0.433333333,0.15,0.033333333
0.108949416,1.746592012,1.235027056,0.600497175,0.26848249,0.077821012,0.455252918,0.147859922,0.081712062
0.066176471,1.543487266,1.091410313,0.568907416,0.378676471,0.051470588,0.498161765,0.209558824,0.045955882
0.157068063,2.170723816,1.53493353,0.647566702,0.235602094,0.083769634,0.371727749,0.157068063,0.104712042
0.275862069,2.100902926,1.485562705,0.682829119,0.551724138,0.068965517,0.655172414,0.034482759,0.017241379
0.369565217,2.506513255,1.772372519,0.740004887,0.347826087,0.108695652,0.608695652,0.086956522,0.130434783
0.231343284,2.677992119,1.893626388,0.70112281,0.21641791,0.074626866,0.365671642,0.194029851,0.052238806
0.268817204,2.592379237,1.833088938,0.710161096,0.290322581,0.086021505,0.52688172,0.043010753,0.075268817
0.409090909,2.713602101,1.918806447,0.763802039,0.227272727,0.136363636,0.522727273,0.090909091,0.090909091
0.245098039,2.475368857,1.750350105,0.695977242,0.18627451,0.058823529,0.362745098,0.078431373,0.098039216
0.230769231,1.664100589,1.176696811,0.628892275,0.346153846,0.038461538,0.423076923,0.442307692,0.0
0.247191011,2.331995336,1.648969716,0.688637305,0.269662921,0.08988764,0.438202247,0.146067416,0.078651685
0.322580645,1.79605302,1.27000127,0.670528152,0.322580645,0.032258065,0.35483871,0.290322581,0.096774194
0.194444444,2.333333333,1.649915823,0.670488871,0.215277778,0.111111111,0.395833333,0.069444444,0.118055556
0.353846154,2.852798896,2.017233444,0.751126815,0.292307692,0.123076923,0.538461538,0.0,0.092307692
0.310344828,1.671258044,1.181757896,0.652519021,0.344827586,0.068965517,0.448275862,0.206896552,0.034482759
0.189655172,2.501723544,1.768985682,0.677741826,0.143678161,0.114942529,0.454022989,0.097701149,0.040229885
0.44,2.2,1.555634919,0.744948051,0.44,0.08,0.64,0.08,0.08
0.168604651,2.21122927,1.563575211,0.654162106,0.273255814,0.093023256,0.465116279,0.156976744,0.052325581
0.266666667,1.788854382,1.264911064,0.652778295,0.155555556,0.044444444,0.2,0.533333333,0.088888889
0.274193548,2.159002159,1.526645067,0.686484393,0.241935484,0.112903226,0.451612903,0.080645161,0.080645161
0.363636364,2.412090757,1.705605731,0.732677004,0.227272727,0.136363636,0.386363636,0.090909091,0.181818182
0.292307692,2.356659957,1.666410237,0.705358365,0.292307692,0.076923077,0.476923077,0.092307692,0.107692308
0.274193548,2.159002159,1.526645067,0.686484393,0.580645161,0.064516129,0.64516129,0.080645161,0.0
0.423076923,2.157277487,1.52542554,0.735980424,0.192307692,0.076923077,0.423076923,0.076923077,0.153846154
0.340909091,2.261335084,1.599005373,0.715622224,0.386363636,0.068181818,0.522727273,0.136363636,0.045454545
0.137614679,2.031856384,1.436739428,0.631665057,0.348623853,0.064220183,0.486238532,0.04587156,0.055045872
0.4,2.366431913,1.673320053,0.742278192,0.457142857,0.114285714,0.571428571,0.057142857,0.028571429
0.142857143,1.772810521,1.253566341,0.613673127,0.24025974,0.090909091,0.415584416,0.084415584,0.116883117
0.428571429,2.267786838,1.603567451,0.745724532,0.321428571,0.142857143,0.571428571,0.0,0.071428571
0.197530864,1.777777778,1.257078722,0.630929754,0.24691358,0.12345679,0.432098765,0.12345679,0.074074074
0.090909091,1.507556723,1.066003582,0.573082963,0.265454545,0.076363636,0.421818182,0.047272727,0.087272727
0.333333333,2.081665999,1.471960144,0.700124525,0.256410256,0.051282051,0.358974359,0.205128205,0.153846154
0.342105263,2.108878475,1.49120227,0.705124015,0.289473684,0.131578947,0.447368421,0.131578947,0.052631579
0.444444444,2.666666667,1.885618083,0.773705614,0.277777778,0.083333333,0.5,0.138888889,0.111111111
0.551724138,2.971125411,2.100902926,0.82338733,0.24137931,0.137931034,0.413793103,0.103448276,0.068965517
0.342105263,2.108878475,1.49120227,0.705124015,0.447368421,0.052631579,0.526315789,0.131578947,0.0
0.64,3.2,2.2627417,0.861353116,0.44,0.08,0.64,0.0,0.04
0.32,2.2627417,1.6,0.708735281,0.14,0.12,0.3,0.42,0.06
0.190751445,2.50894354,1.774090991,0.678499848,0.277456647,0.104046243,0.450867052,0.121387283,0.080924855
0.181818182,2.0,1.414213562,0.644532413,0.355371901,0.099173554,0.553719008,0.041322314,0.041322314
0.183006536,2.263665834,1.600653461,0.662408435,0.411764706,0.08496732,0.60130719,0.013071895,0.065359477
0.280701754,2.119251771,1.498537299,0.685766402,0.228070175,0.157894737,0.421052632,0.105263158,0.052631579
0.109792285,2.01551843,1.425186749,0.62042379,0.160237389,0.118694362,0.382789318,0.017804154,0.09495549
0.348837209,2.287478555,1.617491598,0.719996309,0.279069767,0.093023256,0.418604651,0.023255814,0.162790698
0.132275132,1.818482419,1.28586125,0.614084544,0.301587302,0.084656085,0.428571429,0.084656085,0.121693122
0.266666667,2.309401077,1.632993162,0.693859993,0.266666667,0.08,0.373333333,0.16,0.093333333
0.252525253,2.512594538,1.776672636,0.700498775,0.252525253,0.080808081,0.424242424,0.060606061,0.080808081
0.132352941,1.890378113,1.336699183,0.619737213,0.37254902,0.068627451,0.480392157,0.029411765,0.083333333
0.224137931,2.414039396,1.706983627,0.685397017,0.293103448,0.068965517,0.482758621,0.163793103,0.034482759
0.52173913,2.502172969,1.769303474,0.792508765,0.391304348,0.173913043,0.565217391,0.043478261,0.043478261
0.131355932,2.01792812,1.426890658,0.628494311,0.283898305,0.080508475,0.478813559,0.148305085,0.06779661
0.421052632,2.595542738,1.835325871,0.76220565,0.263157895,0.131578947,0.473684211,0.105263158,0.052631579
0.12267658,2.012045511,1.422731025,0.624966566,0.185873606,0.044609665,0.356877323,0.31598513,0.078066914
0.235294118,1.940285,1.371988681,0.6570882,0.25,0.058823529,0.426470588,0.338235294,0.014705882
0.174825175,2.090605025,1.47828099,0.648594922,0.258741259,0.090909091,0.447552448,0.090909091,0.104895105
0.30952381,2.00594355,1.418416287,0.686242932,0.428571429,0.095238095,0.523809524,0.047619048,0.119047619
0.126168224,1.845682003,1.30509426,0.614210137,0.46728972,0.051401869,0.574766355,0.065420561,0.037383178
0.130612245,2.044405008,1.445612645,0.629989681,0.269387755,0.097959184,0.440816327,0.106122449,0.053061224
0.454545455,2.132007164,1.507556723,0.74492186,0.590909091,0.045454545,0.636363636,0.0,0.090909091
0.296296296,1.539600718,1.088662108,0.630929754,0.37037037,0.037037037,0.407407407,0.148148148,0.074074074
0.211538462,2.157277487,1.52542554,0.665543129,0.375,0.048076923,0.490384615,0.125,0.009615385
0.272727273,2.393172106,1.692228224,0.700888309,0.337662338,0.090909091,0.519480519,0.064935065,0.038961039
0.347826087,2.359071298,1.668115312,0.724170387,0.369565217,0.065217391,0.608695652,0.043478261,0.043478261
0.43902439,2.811127714,1.987767469,0.778326556,0.292682927,0.12195122,0.56097561,0.024390244,0.048780488
0.115537849,1.830463769,1.294333344,0.609415349,0.366533865,0.055776892,0.525896414,0.107569721,0.071713147
0.466666667,2.556038602,1.807392228,0.775920076,0.366666667,0.1,0.533333333,0.0,0.133333333
0.317073171,2.030258905,1.435609839,0.690695996,0.390243902,0.024390244,0.512195122,0.170731707,0.048780488
0.258426966,2.437995124,1.723922885,0.698540483,0.202247191,0.078651685,0.382022472,0.258426966,0.033707865
0.266666667,2.065591118,1.460593487,0.67717523,0.383333333,0.05,0.55,0.066666667,0.116666667
0.357142857,2.314550249,1.636634177,0.724529046,0.261904762,0.095238095,0.404761905,0.095238095,0.142857143
0.470588235,2.743977362,1.940285,0.786246529,0.205882353,0.029411765,0.470588235,0.058823529,0.058823529
0.106007067,1.783314895,1.260994055,0.602467341,0.212014134,0.077738516,0.360424028,0.32155477,0.067137809
0.272727273,2.215646838,1.566698904,0.689883042,0.318181818,0.075757576,0.5,0.303030303,0.045454545
0.186813187,1.782084222,1.260123838,0.62808725,0.428571429,0.054945055,0.538461538,0.087912088,0.021978022
0.089403974,1.553675412,1.098614419,0.577161192,0.420529801,0.036423841,0.5,0.221854305,0.046357616
0.48,2.4,1.697056275,0.771979655,0.24,0.08,0.48,0.04,0.12
0.148648649,2.214814982,1.566110693,0.647180521,0.324324324,0.094594595,0.495495495,0.045045045,0.072072072
0.433333333,2.373464416,1.678292783,0.754131287,0.233333333,0.033333333,0.3,0.133333333,0.1
0.154411765,1.800735144,1.273312031,0.619730575,0.205882353,0.058823529,0.301470588,0.426470588,0.029411765
0.4,2.529822128,1.788854382,0.751607299,0.425,0.1,0.575,0.025,0.075
0.197368421,2.433321317,1.720618004,0.677006025,0.282894737,0.078947368,0.493421053,0.039473684,0.098684211
0.258823529,2.386235036,1.687322975,0.695765271,0.376470588,0.070588235,0.552941176,0.023529412,0.070588235
0.074074074,1.632993162,1.154700538,0.579275475,0.255144033,0.072016461,0.403292181,0.296296296,0.034979424
0.333333333,2.581988897,1.825741858,0.731675663,0.433333333,0.1,0.616666667,0.033333333,0.033333333
0.076233184,1.609946661,1.138404201,0.578061664,0.293721973,0.085201794,0.479820628,0.159192825,0.049327354
0.413793103,2.228344058,1.575677194,0.737953175,0.517241379,0.103448276,0.620689655,0.137931034,0.068965517
0.283018868,2.060408459,1.456928794,0.682078361,0.320754717,0.094339623,0.433962264,0.0,0.169811321
0.392857143,2.078804602,1.469936831,0.719612276,0.321428571,0.107142857,0.5,0.071428571,0.035714286
0.168478261,2.28535032,1.615986709,0.658490797,0.239130435,0.125,0.467391304,0.005434783,0.157608696
0.241134752,2.863316532,2.024670536,0.712574585,0.319148936,0.106382979,0.503546099,0.113475177,0.070921986
0.126126126,2.301585822,1.627466942,0.64352237,0.222222222,0.096096096,0.522522523,0.078078078,0.051051051
0.101538462,1.830510648,1.294366492,0.604532027,0.347692308,0.089230769,0.513846154,0.046153846,0.089230769
0.144654088,2.579551909,1.824018647,0.664458045,0.226415094,0.128930818,0.506289308,0.040880503,0.056603774
0.10326087,1.400698583,0.990443467,0.564616539,0.130434783,0.059782609,0.244565217,0.538043478,0.048913043
0.5,2.645751311,1.870828693,0.791985402,0.5,0.107142857,0.714285714,0.0,0.071428571
0.130434783,1.97814142,1.398757212,0.62544093,0.260869565,0.113043478,0.447826087,0.104347826,0.073913043
0.079422383,1.32185189,0.934690435,0.549614657,0.314079422,0.025270758,0.375451264,0.494584838,0.010830325
0.295081967,2.304663839,1.629643429,0.703103976,0.229508197,0.114754098,0.426229508,0.098360656,0.098360656
0.25,1.322875656,0.935414347,0.583970805,0.321428571,0.035714286,0.392857143,0.25,0.142857143
0.099125364,1.83582744,1.298126032,0.604063609,0.521865889,0.04664723,0.629737609,0.113702624,0.037900875
0.106557377,1.664479439,1.176964699,0.592686344,0.401639344,0.06147541,0.524590164,0.114754098,0.06557377
0.434782609,2.948839123,2.085144141,0.782453085,0.282608696,0.152173913,0.565217391,0.0,0.065217391
0.34,2.404163056,1.7,0.724232281,0.66,0.02,0.72,0.02,0.04
0.154362416,1.884233417,1.332354227,0.626604289,0.194630872,0.073825503,0.342281879,0.389261745,0.046979866
0.255813953,1.677484274,1.186160505,0.637534616,0.395348837,0.069767442,0.465116279,0.279069767,0.046511628
0.114035088,1.721892064,1.217561555,0.600090096,0.307017544,0.061403509,0.399122807,0.285087719,0.065789474
0.43902439,2.811127714,1.987767469,0.778326556,0.219512195,0.073170732,0.487804878,0.0,0.170731707
0.527777778,3.166666667,2.239171474,0.821661342,0.333333333,0.055555556,0.638888889,0.0,0.111111111
0.380952381,2.468853599,1.745743122,0.741796094,0.333333333,0.071428571,0.523809524,0.071428571,0.071428571
0.170542636,1.936991994,1.369660174,0.636041517,0.255813953,0.069767442,0.348837209,0.348837209,0.046511628
0.197368421,2.433321317,1.720618004,0.677006025,0.282894737,0.078947368,0.493421053,0.039473684,0.098684211
0.162162162,1.972787848,1.394971665,0.635965346,0.25,0.067567568,0.358108108,0.324324324,0.013513514
0.163636364,2.427119505,1.716232661,0.664398664,0.3,0.118181818,0.486363636,0.077272727,0.05
0.093567251,1.730361825,1.223550581,0.593975719,0.271929825,0.055555556,0.409356725,0.239766082,0.040935673
0.576923077,2.941742027,2.080125736,0.831175556,0.230769231,0.192307692,0.5,0.192307692,0.115384615
