consonant_cluster,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvcc_density,ccvccc_density
0.5714285714285714,2.075187969924812,1.8195488721804511,1.4661654135338347,0.924812030075188,0.45864661654135336,0.3308270676691729,0.045112781954887216,0.0
0.5641025641025641,2.282051282051282,2.0256410256410255,1.7179487179487178,1.0,0.4358974358974359,0.358974358974359,0.05128205128205128,0.02564102564102564
0.5533980582524272,2.0,1.6796116504854368,1.5631067961165048,0.9029126213592233,0.3883495145631068,0.24271844660194175,0.02912621359223301,0.0
0.6333333333333333,1.8666666666666667,1.6,1.4,0.8666666666666667,0.5,0.36666666666666664,0.03333333333333333,0.0
0.6984126984126984,2.1746031746031744,1.873015873015873,1.746031746031746,1.0317460317460319,0.5714285714285714,0.3968253968253968,0.09523809523809523,0.015873015873015872
0.5882352941176471,1.7254901960784315,1.3431372549019607,1.2941176470588236,0.7352941176470589,0.37254901960784315,0.21568627450980393,0.049019607843137254,0.0
0.6451612903225806,2.096774193548387,1.8451612903225807,1.5870967741935484,0.9612903225806452,0.5032258064516129,0.38064516129032255,0.08387096774193549,0.0
0.6557377049180327,1.9934426229508198,1.6852459016393442,1.5081967213114753,0.8885245901639345,0.5278688524590164,0.3770491803278688,0.07540983606557378,0.006557377049180328
0.4411764705882353,1.7941176470588236,1.5588235294117647,1.3529411764705883,0.8823529411764706,0.4117647058823529,0.29411764705882354,0.058823529411764705,0.0
0.5783132530120482,1.7951807228915662,1.4457831325301205,1.2409638554216869,0.7108433734939759,0.46987951807228917,0.27710843373493976,0.07228915662650602,0.0
0.5737704918032787,1.9836065573770492,1.6721311475409837,1.540983606557377,0.9672131147540983,0.453551912568306,0.29508196721311475,0.09289617486338798,0.00546448087431694
0.6285714285714286,1.7714285714285714,1.3714285714285714,1.3714285714285714,0.7714285714285715,0.4,0.22857142857142856,0.02857142857142857,0.0
1.1304347826086956,2.0869565217391304,1.826086956521739,1.8695652173913044,1.3043478260869565,0.8695652173913043,0.5652173913043478,0.21739130434782608,0.08695652173913043
0.7272727272727273,2.1515151515151514,1.8484848484848484,1.6666666666666667,1.0606060606060606,0.6363636363636364,0.42424242424242425,0.09090909090909091,0.0
0.5537848605577689,2.095617529880478,1.7211155378486056,1.50199203187251,0.852589641434263,0.44621513944223107,0.3147410358565737,0.05976095617529881,0.00796812749003984
0.6612903225806451,2.064516129032258,1.8225806451612903,1.6612903225806452,1.032258064516129,0.5161290322580645,0.41935483870967744,0.03225806451612903,0.0
0.6169154228855721,1.8606965174129353,1.507462686567164,1.4328358208955223,0.8656716417910447,0.4228855721393035,0.29850746268656714,0.05472636815920398,0.004975124378109453
0.6,2.0,1.64,1.44,0.78,0.44,0.36,0.0,0.0
0.8285714285714286,2.257142857142857,1.9714285714285715,1.7714285714285714,1.1714285714285715,0.7142857142857143,0.5142857142857142,0.17142857142857143,0.05714285714285714
0.6153846153846154,2.076923076923077,1.564102564102564,1.5128205128205128,0.6923076923076923,0.46153846153846156,0.28205128205128205,0.05128205128205128,0.0
0.8148148148148148,2.1703703703703705,1.6296296296296295,1.614814814814815,0.8148148148148148,0.6370370370370371,0.31851851851851853,0.1111111111111111,0.0
0.6176470588235294,2.0294117647058822,1.6764705882352942,1.5,0.8235294117647058,0.5,0.29411764705882354,0.08823529411764706,0.029411764705882353
0.7543859649122807,2.3771929824561404,1.868421052631579,1.763157894736842,0.9473684210526315,0.5701754385964912,0.35964912280701755,0.13157894736842105,0.017543859649122806
0.5806451612903226,2.064516129032258,1.7419354838709677,1.5483870967741935,0.9435483870967742,0.5080645161290323,0.3709677419354839,0.06451612903225806,0.0
0.6752577319587629,1.907216494845361,1.4948453608247423,1.3711340206185567,0.7835051546391752,0.5309278350515464,0.34536082474226804,0.12886597938144329,0.015463917525773196
0.7878787878787878,2.090909090909091,1.6666666666666667,1.7272727272727273,0.9696969696969697,0.5151515151515151,0.36363636363636365,0.06060606060606061,0.0
0.7282608695652174,2.3369565217391304,1.9130434782608696,1.7826086956521738,1.0543478260869565,0.6304347826086957,0.40217391304347827,0.08695652173913043,0.010869565217391304
0.582089552238806,2.044776119402985,1.7611940298507462,1.6865671641791045,0.9104477611940298,0.43283582089552236,0.31343283582089554,0.05970149253731343,0.0
0.6278195488721805,2.0338345864661656,1.7330827067669172,1.5451127819548873,0.9323308270676691,0.5375939849624061,0.37969924812030076,0.06390977443609022,0.0037593984962406013
0.6226415094339622,2.056603773584906,1.7924528301886793,1.4339622641509433,0.8867924528301887,0.5660377358490566,0.39622641509433965,0.09433962264150944,0.0
0.7377049180327869,2.0491803278688523,1.7868852459016393,1.5081967213114753,0.9508196721311475,0.6065573770491803,0.4262295081967213,0.11475409836065574,0.0
0.6,1.8,1.64,1.4266666666666667,0.8533333333333334,0.38666666666666666,0.28,0.04,0.0
0.48214285714285715,2.1785714285714284,1.75,1.6071428571428572,0.8660714285714286,0.41964285714285715,0.25,0.05357142857142857,0.0
0.6818181818181818,2.0681818181818183,1.7954545454545454,1.3863636363636365,0.9090909090909091,0.5227272727272727,0.38636363636363635,0.09090909090909091,0.0
0.6521739130434783,2.0869565217391304,1.6521739130434783,1.608695652173913,0.8913043478260869,0.4782608695652174,0.34782608695652173,0.043478260869565216,0.0
0.575,1.95,1.625,1.525,0.925,0.45,0.275,0.1,0.05
0.5675675675675675,1.8918918918918919,1.6216216216216217,1.4054054054054055,0.8378378378378378,0.4594594594594595,0.35135135135135137,0.0,0.0
0.6944444444444444,2.0694444444444446,1.7777777777777777,1.5416666666666667,0.8888888888888888,0.4861111111111111,0.375,0.08333333333333333,0.013888888888888888
0.660377358490566,2.1320754716981134,1.7358490566037736,1.4528301886792452,0.8113207547169812,0.5094339622641509,0.33962264150943394,0.07547169811320754,0.018867924528301886
0.5882352941176471,1.911764705882353,1.5514705882352942,1.3823529411764706,0.7426470588235294,0.3602941176470588,0.2426470588235294,0.03676470588235294,0.0
0.7183098591549296,2.028169014084507,1.647887323943662,1.5774647887323943,0.8732394366197183,0.5352112676056338,0.352112676056338,0.07042253521126761,0.014084507042253521
0.5396825396825397,2.0264550264550265,1.6904761904761905,1.5052910052910053,0.8941798941798942,0.4417989417989418,0.3386243386243386,0.03968253968253968,0.0026455026455026454
0.6764705882352942,2.411764705882353,2.264705882352941,1.6764705882352942,1.1176470588235294,0.5294117647058824,0.38235294117647056,0.11764705882352941,0.0
0.6637168141592921,2.1946902654867255,1.8584070796460177,1.6106194690265487,0.9646017699115044,0.49557522123893805,0.37168141592920356,0.07964601769911504,0.017699115044247787
0.5285714285714286,1.9142857142857144,1.6,1.4857142857142858,0.8857142857142857,0.44285714285714284,0.3,0.07142857142857142,0.0
0.46411483253588515,1.937799043062201,1.6028708133971292,1.2679425837320575,0.6985645933014354,0.3684210526315789,0.23923444976076555,0.0430622009569378,0.0
0.6666666666666666,1.9583333333333333,1.625,1.4583333333333333,0.875,0.5,0.3333333333333333,0.16666666666666666,0.0
0.5555555555555556,2.0,1.6666666666666667,1.4074074074074074,0.7407407407407407,0.48148148148148145,0.2962962962962963,0.037037037037037035,0.0
0.5952380952380952,2.0,1.6785714285714286,1.4761904761904763,0.8333333333333334,0.4523809523809524,0.3333333333333333,0.07142857142857142,0.0
0.6318181818181818,2.05,1.7772727272727273,1.5363636363636364,0.8727272727272727,0.38636363636363635,0.2909090909090909,0.03636363636363636,0.00909090909090909
0.56,2.08,1.8,1.58,0.97,0.43,0.29,0.04,0.01
0.5588235294117647,2.176470588235294,1.8529411764705883,1.5294117647058822,0.9705882352941176,0.47058823529411764,0.3235294117647059,0.08823529411764706,0.0
0.5904761904761905,2.2285714285714286,1.7904761904761906,1.6285714285714286,0.8666666666666667,0.5047619047619047,0.3523809523809524,0.047619047619047616,0.0
0.7551020408163265,2.0816326530612246,1.6122448979591837,1.7346938775510203,0.8775510204081632,0.673469387755102,0.3469387755102041,0.061224489795918366,0.04081632653061224
0.576271186440678,2.0338983050847457,1.8305084745762712,1.6610169491525424,0.9661016949152542,0.4406779661016949,0.288135593220339,0.05084745762711865,0.0
0.7286821705426356,2.0155038759689923,1.7596899224806202,1.62015503875969,1.0232558139534884,0.5271317829457365,0.35658914728682173,0.10077519379844961,0.015503875968992248
0.7872340425531915,2.5106382978723403,1.9361702127659575,1.9574468085106382,1.0,0.5957446808510638,0.3829787234042553,0.1276595744680851,0.0
0.5606060606060606,1.6515151515151516,1.121212121212121,1.0757575757575757,0.7121212121212122,0.4090909090909091,0.24242424242424243,0.10606060606060606,0.0
0.5735294117647058,1.8970588235294117,1.5808823529411764,1.4044117647058822,0.8161764705882353,0.40441176470588236,0.27941176470588236,0.04411764705882353,0.0
0.6457765667574932,1.874659400544959,1.3923705722070845,1.3596730245231607,0.7411444141689373,0.46321525885558584,0.29155313351498635,0.07356948228882834,0.01907356948228883
0.7,1.9,1.4833333333333334,1.55,0.8,0.4666666666666667,0.3333333333333333,0.03333333333333333,0.0
0.5337423312883436,2.067484662576687,1.803680981595092,1.392638036809816,0.8343558282208589,0.4294478527607362,0.294478527607362,0.07975460122699386,0.0
0.8148148148148148,2.4814814814814814,2.111111111111111,1.962962962962963,1.1481481481481481,0.7037037037037037,0.5555555555555556,0.07407407407407407,0.037037037037037035
0.6153846153846154,2.0839160839160837,1.6713286713286712,1.5384615384615385,0.8671328671328671,0.4755244755244755,0.32167832167832167,0.06293706293706294,0.0
0.6666666666666666,2.2254901960784315,1.8627450980392157,1.7156862745098038,1.0098039215686274,0.5196078431372549,0.3431372549019608,0.06862745098039216,0.00980392156862745
0.6118721461187214,2.1552511415525113,1.8447488584474885,1.591324200913242,0.9383561643835616,0.4680365296803653,0.3424657534246575,0.05251141552511415,0.0
0.5,2.125,1.75,1.6022727272727273,0.8636363636363636,0.3977272727272727,0.23863636363636365,0.03409090909090909,0.011363636363636364
0.5365853658536586,1.9024390243902438,1.4878048780487805,1.3414634146341464,0.7317073170731707,0.5121951219512195,0.2682926829268293,0.024390243902439025,0.0
0.5541795665634675,2.040247678018576,1.6501547987616099,1.4674922600619196,0.8328173374613003,0.4613003095975232,0.3157894736842105,0.04953560371517028,0.0030959752321981426
0.6730769230769231,1.8365384615384615,1.625,1.3653846153846154,0.8846153846153846,0.5480769230769231,0.375,0.125,0.0
0.7049180327868853,2.0,1.7540983606557377,1.4918032786885247,0.9180327868852459,0.5081967213114754,0.39344262295081966,0.06557377049180328,0.0
0.5348837209302325,2.0697674418604652,1.7906976744186047,1.6046511627906976,1.0232558139534884,0.4186046511627907,0.3488372093023256,0.0,0.0
0.6938775510204082,1.816326530612245,1.4285714285714286,1.3877551020408163,0.7755102040816326,0.5306122448979592,0.40816326530612246,0.08163265306122448,0.02040816326530612
0.7530864197530864,2.3209876543209877,1.9012345679012346,1.6790123456790123,0.9876543209876543,0.6172839506172839,0.4444444444444444,0.09876543209876543,0.0
0.6864864864864865,2.0864864864864865,1.6162162162162161,1.481081081081081,0.8,0.4864864864864865,0.2972972972972973,0.07027027027027027,0.021621621621621623
0.575,1.9,1.65,1.3,0.9,0.425,0.35,0.05,0.0
0.4576271186440678,1.9050847457627118,1.5728813559322035,1.3491525423728814,0.8067796610169492,0.3864406779661017,0.26440677966101694,0.03389830508474576,0.006779661016949152
0.9545454545454546,2.6363636363636362,2.3181818181818183,2.0,1.1363636363636365,0.8181818181818182,0.5454545454545454,0.13636363636363635,0.0
0.5308641975308642,1.9907407407407407,1.7407407407407407,1.4104938271604939,0.8796296296296297,0.4351851851851852,0.32407407407407407,0.04938271604938271,0.018518518518518517
0.7777777777777778,2.111111111111111,1.6888888888888889,1.5777777777777777,0.8888888888888888,0.6444444444444445,0.3333333333333333,0.13333333333333333,0.022222222222222223
0.64,1.9066666666666667,1.6533333333333333,1.3333333333333333,0.8533333333333334,0.52,0.36,0.09333333333333334,0.013333333333333334
0.6444444444444445,1.8888888888888888,1.5555555555555556,1.488888888888889,0.8222222222222222,0.4888888888888889,0.28888888888888886,0.08888888888888889,0.0
0.646551724137931,2.0948275862068964,1.8017241379310345,1.603448275862069,0.9224137931034483,0.45689655172413796,0.3275862068965517,0.07758620689655173,0.008620689655172414
0.8620689655172413,2.206896551724138,1.8275862068965518,1.793103448275862,1.0689655172413792,0.7241379310344828,0.41379310344827586,0.20689655172413793,0.0
0.7241379310344828,2.1379310344827585,1.8735632183908046,1.7241379310344827,1.0919540229885059,0.5402298850574713,0.41379310344827586,0.10344827586206896,0.0
0.8333333333333334,1.875,1.625,1.5416666666666667,0.9583333333333334,0.5416666666666666,0.4583333333333333,0.08333333333333333,0.0
0.5481927710843374,2.0180722891566263,1.7289156626506024,1.5,0.8433734939759037,0.42168674698795183,0.27710843373493976,0.04819277108433735,0.0
0.7567567567567568,2.2972972972972974,1.837837837837838,1.972972972972973,1.0810810810810811,0.5945945945945946,0.40540540540540543,0.08108108108108109,0.02702702702702703
0.5042016806722689,2.008403361344538,1.6890756302521008,1.6638655462184875,0.9159663865546218,0.3949579831932773,0.3025210084033613,0.008403361344537815,0.008403361344537815
0.5967741935483871,2.0806451612903225,1.8225806451612903,1.564516129032258,0.9032258064516129,0.45161290322580644,0.3064516129032258,0.08064516129032258,0.03225806451612903
0.7417218543046358,2.225165562913907,1.781456953642384,1.728476821192053,0.9602649006622517,0.5960264900662252,0.3576158940397351,0.09933774834437085,0.013245033112582781
0.7272727272727273,2.1515151515151514,1.8484848484848484,1.6666666666666667,1.0606060606060606,0.6363636363636364,0.42424242424242425,0.09090909090909091,0.0
0.626984126984127,2.142857142857143,1.8571428571428572,1.5873015873015872,0.8968253968253969,0.4603174603174603,0.3333333333333333,0.03968253968253968,0.007936507936507936
0.7777777777777778,2.6296296296296298,2.2222222222222223,2.0,1.2962962962962963,0.6296296296296297,0.37037037037037035,0.14814814814814814,0.037037037037037035
0.40625,2.25,1.921875,1.625,0.90625,0.34375,0.296875,0.046875,0.0
0.7714285714285715,2.3142857142857145,1.6142857142857143,1.6,0.8142857142857143,0.6285714285714286,0.38571428571428573,0.11428571428571428,0.014285714285714285
0.6176470588235294,2.235294117647059,1.6764705882352942,1.5294117647058822,0.8235294117647058,0.4411764705882353,0.2647058823529412,0.029411764705882353,0.0
0.6351351351351351,1.9797297297297298,1.6486486486486487,1.4966216216216217,0.8614864864864865,0.5371621621621622,0.35135135135135137,0.07432432432432433,0.0033783783783783786
0.5555555555555556,2.111111111111111,1.8571428571428572,1.5555555555555556,0.9682539682539683,0.3968253968253968,0.2857142857142857,0.031746031746031744,0.0
0.5714285714285714,2.2142857142857144,2.0357142857142856,1.75,1.0714285714285714,0.4642857142857143,0.39285714285714285,0.03571428571428571,0.03571428571428571
0.5967741935483871,1.967741935483871,1.7741935483870968,1.6451612903225807,1.0,0.41935483870967744,0.3387096774193548,0.016129032258064516,0.0
0.6630434782608695,1.8695652173913044,1.4891304347826086,1.3804347826086956,0.7391304347826086,0.4782608695652174,0.29347826086956524,0.09782608695652174,0.0
0.5384615384615384,2.0384615384615383,1.5769230769230769,1.4615384615384615,0.8076923076923077,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.0
0.6417910447761194,2.014925373134328,1.6417910447761195,1.4776119402985075,0.8955223880597015,0.4925373134328358,0.34328358208955223,0.08955223880597014,0.014925373134328358
0.6021505376344086,1.8996415770609318,1.6344086021505377,1.4050179211469533,0.8279569892473119,0.48028673835125446,0.33691756272401435,0.06451612903225806,0.017921146953405017
0.6216216216216216,2.054054054054054,1.864864864864865,1.6216216216216217,0.972972972972973,0.4594594594594595,0.32432432432432434,0.02702702702702703,0.0
0.6410256410256411,2.076923076923077,1.8717948717948718,1.5897435897435896,1.0512820512820513,0.48717948717948717,0.358974358974359,0.07692307692307693,0.0
0.6857142857142857,2.0285714285714285,1.8,1.5714285714285714,0.9142857142857143,0.45714285714285713,0.2857142857142857,0.05714285714285714,0.0
0.6785714285714286,2.0714285714285716,1.8214285714285714,1.7,1.0357142857142858,0.55,0.4142857142857143,0.04285714285714286,0.0
0.6470588235294118,1.6470588235294117,1.3333333333333333,1.2549019607843137,0.7254901960784313,0.5490196078431373,0.4117647058823529,0.0196078431372549,0.0196078431372549
0.6862745098039216,1.9215686274509804,1.5490196078431373,1.3725490196078431,0.7647058823529411,0.5882352941176471,0.37254901960784315,0.0784313725490196,0.0
0.6086956521739131,1.6521739130434783,1.2826086956521738,1.2391304347826086,0.7608695652173914,0.34782608695652173,0.2826086956521739,0.10869565217391304,0.021739130434782608
0.6,2.085714285714286,1.8,1.6857142857142857,0.9714285714285714,0.4857142857142857,0.3142857142857143,0.08571428571428572,0.02857142857142857
0.8260869565217391,2.130434782608696,1.8695652173913044,1.826086956521739,1.0869565217391304,0.6521739130434783,0.5217391304347826,0.08695652173913043,0.043478260869565216
0.39344262295081966,2.0491803278688523,1.6967213114754098,1.5,0.8442622950819673,0.3114754098360656,0.22131147540983606,0.03278688524590164,0.0
0.6195652173913043,1.8641304347826086,1.5271739130434783,1.3423913043478262,0.842391304347826,0.44021739130434784,0.28804347826086957,0.07065217391304347,0.005434782608695652
0.8125,2.375,1.65625,1.71875,0.78125,0.6875,0.34375,0.0625,0.0
0.7368421052631579,2.1842105263157894,1.7894736842105263,1.8157894736842106,1.0526315789473684,0.6052631578947368,0.42105263157894735,0.05263157894736842,0.0
0.6363636363636364,1.8409090909090908,1.5681818181818181,1.25,0.7727272727272727,0.4772727272727273,0.2727272727272727,0.06818181818181818,0.0
0.6551724137931034,2.310344827586207,1.896551724137931,1.8620689655172413,0.9655172413793104,0.5172413793103449,0.27586206896551724,0.10344827586206896,0.0
0.69375,1.8791666666666667,1.5354166666666667,1.4229166666666666,0.825,0.5229166666666667,0.33958333333333335,0.09791666666666667,0.0020833333333333333
0.6851851851851852,2.259259259259259,1.8888888888888888,1.7222222222222223,1.0555555555555556,0.6296296296296297,0.48148148148148145,0.1111111111111111,0.037037037037037035
0.7767857142857143,2.2113095238095237,1.7827380952380953,1.6428571428571428,0.9553571428571429,0.6160714285714286,0.41369047619047616,0.125,0.020833333333333332
0.5071225071225072,2.0883190883190883,1.8005698005698005,1.5726495726495726,0.905982905982906,0.38461538461538464,0.2849002849002849,0.039886039886039885,0.002849002849002849
0.7307692307692307,1.8076923076923077,1.6153846153846154,1.5769230769230769,1.0,0.5769230769230769,0.4230769230769231,0.15384615384615385,0.0
0.6595744680851063,2.175531914893617,1.6914893617021276,1.5585106382978724,0.7978723404255319,0.6063829787234043,0.35638297872340424,0.031914893617021274,0.0
0.48148148148148145,2.185185185185185,1.7777777777777777,1.8888888888888888,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0
0.5666666666666667,1.8,1.6,1.2333333333333334,0.8,0.4666666666666667,0.35,0.05,0.0
0.688715953307393,2.077821011673152,1.735408560311284,1.5680933852140078,0.9182879377431906,0.5486381322957199,0.35797665369649806,0.08560311284046693,0.0038910505836575876
0.59375,2.0404411764705883,1.6525735294117647,1.4411764705882353,0.8198529411764706,0.4522058823529412,0.29411764705882354,0.0661764705882353,0.009191176470588236
0.7172774869109948,2.1204188481675392,1.8324607329842932,1.675392670157068,1.036649214659686,0.5497382198952879,0.4293193717277487,0.08376963350785341,0.02617801047120419
0.6896551724137931,2.189655172413793,1.8448275862068966,1.5344827586206897,0.9310344827586207,0.46551724137931033,0.3103448275862069,0.06896551724137931,0.017241379310344827
0.5434782608695652,2.260869565217391,1.7608695652173914,1.7608695652173914,0.9565217391304348,0.5217391304347826,0.2826086956521739,0.08695652173913043,0.0
0.6119402985074627,1.9776119402985075,1.6119402985074627,1.4402985074626866,0.7686567164179104,0.41044776119402987,0.21641791044776118,0.09701492537313433,0.029850746268656716
0.5806451612903226,2.150537634408602,1.8172043010752688,1.6666666666666667,0.946236559139785,0.5053763440860215,0.3655913978494624,0.053763440860215055,0.010752688172043012
0.6818181818181818,2.022727272727273,1.7727272727272727,1.4772727272727273,0.9090909090909091,0.5,0.3181818181818182,0.06818181818181818,0.0
0.6372549019607843,1.8529411764705883,1.4901960784313726,1.411764705882353,0.8333333333333334,0.5294117647058824,0.3235294117647059,0.058823529411764705,0.0
0.7692307692307693,2.3846153846153846,1.8076923076923077,1.9230769230769231,1.1153846153846154,0.6538461538461539,0.4230769230769231,0.1346153846153846,0.0
0.6179775280898876,2.0786516853932584,1.797752808988764,1.5056179775280898,0.9213483146067416,0.48314606741573035,0.3146067415730337,0.07865168539325842,0.0
0.8064516129032258,2.3870967741935485,2.0,1.967741935483871,1.096774193548387,0.5806451612903226,0.45161290322580644,0.06451612903225806,0.03225806451612903
0.5486111111111112,2.201388888888889,1.8611111111111112,1.6944444444444444,0.9305555555555556,0.4166666666666667,0.2916666666666667,0.05555555555555555,0.006944444444444444
0.5538461538461539,1.9230769230769231,1.7230769230769232,1.4153846153846155,0.9076923076923077,0.4307692307692308,0.35384615384615387,0.046153846153846156,0.0
0.6551724137931034,2.3448275862068964,2.0689655172413794,1.8275862068965518,1.0689655172413792,0.4827586206896552,0.3103448275862069,0.0,0.0
0.5402298850574713,2.0172413793103448,1.7873563218390804,1.4885057471264367,0.9367816091954023,0.43103448275862066,0.3333333333333333,0.04597701149425287,0.0
0.84,2.36,2.12,1.92,1.08,0.68,0.52,0.0,0.0
0.7209302325581395,2.052325581395349,1.7965116279069768,1.5232558139534884,0.9651162790697675,0.5116279069767442,0.38372093023255816,0.06976744186046512,0.011627906976744186
0.6444444444444445,1.6888888888888889,1.3333333333333333,1.288888888888889,0.8,0.4222222222222222,0.3111111111111111,0.06666666666666667,0.0
0.5967741935483871,1.967741935483871,1.7741935483870968,1.6451612903225807,1.0,0.41935483870967744,0.3387096774193548,0.016129032258064516,0.0
0.6590909090909091,1.9545454545454546,1.7272727272727273,1.4772727272727273,0.8863636363636364,0.5681818181818182,0.36363636363636365,0.09090909090909091,0.0
0.5076923076923077,2.123076923076923,1.8615384615384616,1.6153846153846154,0.9384615384615385,0.4,0.2923076923076923,0.06153846153846154,0.0
0.5483870967741935,1.9838709677419355,1.7741935483870968,1.3225806451612903,0.8709677419354839,0.3387096774193548,0.3064516129032258,0.016129032258064516,0.016129032258064516
0.6538461538461539,1.9615384615384615,1.6923076923076923,1.5769230769230769,1.0,0.5384615384615384,0.4230769230769231,0.07692307692307693,0.038461538461538464
0.75,2.090909090909091,1.7727272727272727,1.5,0.9318181818181818,0.5681818181818182,0.36363636363636365,0.11363636363636363,0.022727272727272728
0.591743119266055,2.091743119266055,1.7064220183486238,1.5137614678899083,0.8486238532110092,0.5137614678899083,0.3440366972477064,0.06422018348623854,0.0
0.7142857142857143,2.4857142857142858,1.9142857142857144,1.8571428571428572,1.0,0.6,0.37142857142857144,0.11428571428571428,0.0
0.5909090909090909,2.227272727272727,1.9025974025974026,1.7402597402597402,0.9675324675324676,0.43506493506493504,0.2792207792207792,0.05194805194805195,0.006493506493506494
0.5714285714285714,2.3214285714285716,2.0357142857142856,1.7857142857142858,1.0357142857142858,0.5,0.32142857142857145,0.07142857142857142,0.0
0.6419753086419753,2.185185185185185,1.8641975308641976,1.7160493827160495,1.0493827160493827,0.5308641975308642,0.37037037037037035,0.09876543209876543,0.012345679012345678
0.6545454545454545,2.1163636363636362,1.8327272727272728,1.5963636363636364,0.9163636363636364,0.46545454545454545,0.3236363636363636,0.04727272727272727,0.01090909090909091
0.8461538461538461,2.5641025641025643,2.076923076923077,1.9487179487179487,1.0769230769230769,0.6923076923076923,0.4358974358974359,0.1282051282051282,0.02564102564102564
0.6842105263157895,2.263157894736842,1.8157894736842106,1.763157894736842,1.0263157894736843,0.5526315789473685,0.34210526315789475,0.13157894736842105,0.05263157894736842
0.6944444444444444,1.9722222222222223,1.6666666666666667,1.4722222222222223,0.8333333333333334,0.5,0.2777777777777778,0.16666666666666666,0.0
0.5517241379310345,2.2413793103448274,1.9310344827586208,1.3793103448275863,0.7586206896551724,0.3448275862068966,0.20689655172413793,0.034482758620689655,0.0
0.6842105263157895,2.1052631578947367,1.6578947368421053,1.5789473684210527,0.9210526315789473,0.631578947368421,0.3684210526315789,0.10526315789473684,0.0
0.52,1.96,1.84,1.4,0.88,0.4,0.28,0.12,0.04
0.5,1.82,1.5,1.16,0.7,0.38,0.32,0.04,0.0
0.6358381502890174,2.1502890173410405,1.7514450867052023,1.630057803468208,0.9075144508670521,0.5144508670520231,0.3236994219653179,0.05202312138728324,0.005780346820809248
0.5537190082644629,2.1818181818181817,1.8925619834710743,1.5867768595041323,0.9008264462809917,0.4380165289256198,0.3140495867768595,0.03305785123966942,0.0
