word_count,sentence_count,polysyll_count,ave_word_length,ave_phrase_count,ave_syllable_count_of_word,word_count_per_sentence
367,22,12,4.686648501362398,2.2222222222222223,1.874659400544959,16.681818181818183
60,2,2,4.866666666666666,3.0,1.9,30.0
163,9,8,4.871165644171779,1.7777777777777777,2.067484662576687,18.11111111111111
27,1,4,6.185185185185185,2.0,2.4814814814814814,27.0
143,9,14,4.993006993006993,1.5714285714285714,2.0839160839160837,15.88888888888889
102,6,6,5.5,1.6666666666666667,2.2254901960784315,17.0
438,13,21,5.210045662100456,2.1538461538461537,2.1552511415525113,33.69230769230769
88,8,6,4.988636363636363,1.375,2.125,11.0
41,3,0,4.536585365853658,1.3333333333333333,1.9024390243902438,13.666666666666666
323,27,14,4.894736842105263,2.3333333333333335,2.040247678018576,11.962962962962964
104,5,4,4.798076923076923,3.0,1.8365384615384615,20.8
61,2,3,5.114754098360656,3.0,2.0,30.5
43,2,0,5.023255813953488,3.5,2.0697674418604652,21.5
49,3,1,4.816326530612245,1.6666666666666667,1.816326530612245,16.333333333333332
81,2,7,5.6419753086419755,0.0,2.3209876543209877,40.5
185,7,7,5.054054054054054,1.2857142857142858,2.0864864864864865,26.428571428571427
40,5,1,4.775,2.2,1.9,8.0
295,16,7,4.5728813559322035,1.75,1.9050847457627118,18.4375
22,2,5,6.545454545454546,0.0,2.6363636363636362,11.0
324,25,12,4.8580246913580245,1.9565217391304348,1.9907407407407407,12.96
45,2,2,5.4222222222222225,2.5,2.111111111111111,22.5
75,4,1,4.76,1.5,1.9066666666666667,18.75
45,1,1,4.8,3.0,1.8888888888888888,45.0
116,4,8,5.206896551724138,2.5,2.0948275862068964,29.0
29,1,4,5.689655172413793,0.0,2.206896551724138,29.0
87,2,4,5.471264367816092,2.0,2.1379310344827585,43.5
24,1,0,5.083333333333333,0.0,1.875,24.0
166,6,10,4.879518072289157,1.8333333333333333,2.0180722891566263,27.666666666666668
37,1,4,5.675675675675675,2.0,2.2972972972972974,37.0
119,7,6,4.9411764705882355,1.7142857142857142,2.008403361344538,17.0
62,2,2,5.161290322580645,1.5,2.0806451612903225,31.0
151,13,12,5.430463576158941,1.4615384615384615,2.225165562913907,11.615384615384615
33,1,2,5.393939393939394,4.0,2.1515151515151514,33.0
126,5,5,5.198412698412699,1.6,2.142857142857143,25.2
27,3,0,6.481481481481482,8.0,2.6296296296296298,9.0
64,4,3,5.1875,2.0,2.25,16.0
70,7,5,5.385714285714286,2.857142857142857,2.3142857142857145,10.0
34,1,3,5.117647058823529,0.0,2.235294117647059,34.0
296,15,11,4.945945945945946,1.6875,1.9797297297297298,19.733333333333334
63,4,3,5.158730158730159,2.0,2.111111111111111,15.75
28,1,2,5.5,2.0,2.2142857142857144,28.0
62,3,3,5.032258064516129,2.0,1.967741935483871,20.666666666666668
92,2,3,4.728260869565218,2.5,1.8695652173913044,46.0
26,1,2,4.846153846153846,4.0,2.0384615384615383,26.0
67,5,4,4.940298507462686,1.8,2.014925373134328,13.4
279,9,4,4.82437275985663,2.5555555555555554,1.8996415770609318,31.0
37,2,0,5.162162162162162,2.0,2.054054054054054,18.5
39,1,1,5.230769230769231,0.0,2.076923076923077,39.0
35,2,4,5.142857142857143,2.0,2.0285714285714285,17.5
140,8,5,5.292857142857143,1.875,2.0714285714285716,17.5
51,0,3,4.411764705882353,3.0,1.6470588235294117,51.0
51,5,1,4.882352941176471,2.2,1.9215686274509804,10.2
46,1,0,4.282608695652174,2.0,1.6521739130434783,46.0
35,2,0,5.171428571428572,1.5,2.085714285714286,17.5
23,1,2,5.608695652173913,2.0,2.130434782608696,23.0
122,5,9,4.795081967213115,2.0,2.0491803278688523,24.4
184,9,5,4.701086956521739,2.1,1.8641304347826086,20.444444444444443
32,1,3,5.5625,2.0,2.375,32.0
38,1,3,5.394736842105263,0.0,2.1842105263157894,38.0
44,2,0,4.75,0.0,1.8409090909090908,22.0
29,4,3,5.482758620689655,1.25,2.310344827586207,7.25
480,31,12,4.83125,2.4166666666666665,1.8791666666666667,15.483870967741936
54,4,4,5.537037037037037,2.0,2.259259259259259,13.5
336,9,21,5.529761904761905,7.444444444444445,2.2113095238095237,37.333333333333336
351,33,22,5.028490028490029,1.7,2.0883190883190883,10.636363636363637
26,3,0,4.961538461538462,2.6666666666666665,1.8076923076923077,8.666666666666666
188,6,17,5.23404255319149,2.6666666666666665,2.175531914893617,31.333333333333332
27,1,1,5.222222222222222,2.0,2.185185185185185,27.0
60,2,1,4.516666666666667,1.5,1.8,30.0
257,12,17,5.163424124513619,2.5,2.077821011673152,21.416666666666668
544,27,18,4.952205882352941,2.56,2.0404411764705883,20.14814814814815
191,4,7,5.4188481675392675,3.25,2.1204188481675392,47.75
58,3,5,5.362068965517241,2.0,2.189655172413793,19.333333333333332
46,2,2,5.304347826086956,3.0,2.260869565217391,23.0
134,7,8,4.932835820895522,1.8571428571428572,1.9776119402985075,19.142857142857142
93,2,6,5.21505376344086,2.0,2.150537634408602,46.5
44,2,3,5.113636363636363,1.5,2.022727272727273,22.0
102,5,4,4.745098039215686,1.4,1.8529411764705883,20.4
52,6,8,5.884615384615385,1.5,2.3846153846153846,8.666666666666666
89,7,7,5.044943820224719,1.4285714285714286,2.0786516853932584,12.714285714285714
31,1,2,5.967741935483871,2.0,2.3870967741935485,31.0
144,6,8,5.263888888888889,1.8333333333333333,2.201388888888889,24.0
65,3,1,4.7846153846153845,1.3333333333333333,1.9230769230769231,21.666666666666668
29,1,1,5.655172413793103,2.0,2.3448275862068964,29.0
174,12,4,4.890804597701149,2.875,2.0172413793103448,14.5
25,1,1,6.04,2.0,2.36,25.0
172,4,12,5.215116279069767,2.25,2.052325581395349,43.0
45,2,1,4.488888888888889,1.6666666666666667,1.6888888888888889,22.5
62,3,3,5.032258064516129,2.0,1.967741935483871,20.666666666666668
44,1,0,5.045454545454546,2.0,1.9545454545454546,44.0
65,2,2,5.092307692307692,3.0,2.123076923076923,32.5
62,6,1,4.806451612903226,2.6666666666666665,1.9838709677419355,10.333333333333334
26,1,1,5.0,4.0,1.9615384615384615,26.0
44,1,2,5.409090909090909,5.0,2.090909090909091,44.0
218,6,8,4.954128440366972,5.75,2.091743119266055,36.333333333333336
35,3,4,5.742857142857143,0.0,2.4857142857142858,11.666666666666666
154,8,11,5.396103896103896,2.0,2.227272727272727,19.25
28,2,1,5.607142857142857,1.5,2.3214285714285716,14.0
81,4,6,5.469135802469136,1.25,2.185185185185185,20.25
275,10,16,5.218181818181818,2.4,2.1163636363636362,27.5
39,2,2,6.282051282051282,2.0,2.5641025641025643,19.5
38,2,2,5.605263157894737,0.0,2.263157894736842,19.0
36,2,2,5.055555555555555,2.5,1.9722222222222223,18.0
29,1,3,5.172413793103448,3.0,2.2413793103448274,29.0
38,2,0,5.078947368421052,3.5,2.1052631578947367,19.0
25,2,1,4.92,2.5,1.96,12.5
50,3,1,4.46,2.25,1.82,16.666666666666668
173,8,10,5.219653179190751,1.375,2.1502890173410405,21.625
121,4,9,5.1570247933884295,2.0,2.1818181818181817,30.25
153,9,3,5.150326797385621,3.4444444444444446,2.0718954248366015,17.0
57,3,9,5.526315789473684,2.0,2.3333333333333335,19.0
337,15,5,4.685459940652819,1.7333333333333334,1.916913946587537,22.466666666666665
43,1,5,5.6976744186046515,2.0,2.2325581395348837,43.0
189,10,4,4.904761904761905,1.8,1.9365079365079365,18.9
75,3,5,5.493333333333333,2.6666666666666665,2.24,25.0
99,7,5,5.02020202020202,1.4285714285714286,2.1616161616161618,14.142857142857142
204,10,11,5.034313725490196,2.2,2.0784313725490198,20.4
116,6,2,5.198275862068965,1.3333333333333333,2.0689655172413794,19.333333333333332
23,1,1,5.565217391304348,0.0,2.1739130434782608,23.0
236,14,10,4.889830508474576,1.7857142857142858,1.9067796610169492,16.857142857142858
38,3,1,5.105263157894737,1.6666666666666667,1.9473684210526316,12.666666666666666
269,13,8,4.587360594795539,1.5,1.7992565055762082,20.692307692307693
68,5,5,4.970588235294118,1.6,2.073529411764706,13.6
143,5,5,5.006993006993007,2.2,2.020979020979021,28.6
42,1,5,5.880952380952381,6.0,2.380952380952381,42.0
214,12,11,5.177570093457944,1.75,1.9906542056074767,17.833333333333332
245,11,12,5.036734693877551,1.7272727272727273,2.0040816326530613,22.272727272727273
22,1,0,5.5,7.0,2.272727272727273,22.0
27,1,2,5.888888888888889,2.0,2.0,27.0
104,4,0,4.490384615384615,1.75,1.8942307692307692,26.0
77,5,3,4.922077922077922,1.3333333333333333,1.9610389610389611,15.4
46,3,1,5.065217391304348,1.5,2.130434782608696,15.333333333333334
41,2,1,5.195121951219512,0.0,1.975609756097561,20.5
251,8,9,5.00796812749004,2.875,2.095617529880478,31.375
30,1,1,5.266666666666667,0.0,2.0,30.0
41,2,4,5.390243902439025,2.0,2.3902439024390243,20.5
89,11,0,4.415730337078652,1.7272727272727273,1.7865168539325842,8.090909090909092
60,2,1,5.083333333333333,3.5,2.033333333333333,30.0
42,1,2,4.833333333333333,2.0,2.0,42.0
34,1,1,4.5588235294117645,2.0,1.8235294117647058,34.0
283,13,10,4.80565371024735,2.076923076923077,1.9469964664310955,21.76923076923077
66,3,2,5.2727272727272725,3.0,2.0454545454545454,22.0
91,2,6,5.395604395604396,3.5,2.10989010989011,45.5
302,15,13,5.513245033112582,3.0,2.1953642384105962,20.133333333333333
25,1,2,5.56,0.0,2.16,25.0
222,13,9,5.045045045045045,1.5454545454545454,2.027027027027027,17.076923076923077
30,1,1,4.933333333333334,0.0,2.033333333333333,30.0
136,7,4,4.3161764705882355,1.7142857142857142,1.7647058823529411,19.428571428571427
40,2,2,4.5,2.5,1.9,20.0
152,13,8,4.730263157894737,1.1538461538461537,1.894736842105263,11.692307692307692
85,5,4,5.023529411764706,1.4,2.0352941176470587,17.0
486,26,12,4.61522633744856,1.8888888888888888,1.7983539094650205,18.692307692307693
60,5,1,4.8,1.6,1.9333333333333333,12.0
446,17,21,4.952914798206278,2.2941176470588234,2.006726457399103,26.235294117647058
29,1,1,5.551724137931035,0.0,2.2413793103448274,29.0
53,2,1,4.90566037735849,1.5,1.8867924528301887,26.5
28,1,0,4.857142857142857,0.0,1.9285714285714286,28.0
184,17,12,5.190217391304348,1.3846153846153846,2.1684782608695654,10.823529411764707
141,10,7,5.177304964539007,1.5,2.106382978723404,14.1
333,10,8,4.681681681681682,2.5,1.9309309309309308,33.3
325,11,15,5.018461538461539,2.090909090909091,2.0646153846153847,29.545454545454547
318,13,6,4.6572327044025155,2.0,1.921383647798742,24.46153846153846
184,8,3,4.331521739130435,2.0,1.684782608695652,23.0
28,1,2,5.428571428571429,6.0,2.2142857142857144,28.0
230,7,8,5.060869565217391,1.2857142857142858,2.1130434782608694,32.857142857142854
277,11,11,5.126353790613718,2.4545454545454546,1.9927797833935017,25.181818181818183
61,2,4,5.295081967213115,1.5,2.081967213114754,30.5
28,1,0,5.0,0.0,1.8214285714285714,28.0
343,10,15,5.4723032069970845,5.5,2.174927113702624,34.3
244,8,6,4.807377049180328,1.3333333333333333,1.8811475409836065,30.5
46,3,2,4.8478260869565215,2.3333333333333335,2.0217391304347827,15.333333333333334
50,3,2,5.06,3.3333333333333335,2.08,16.666666666666668
149,11,7,4.442953020134228,2.3,1.825503355704698,13.545454545454545
43,2,1,4.744186046511628,2.0,1.9069767441860466,21.5
228,6,17,5.254385964912281,3.0,2.1008771929824563,38.0
41,1,4,5.146341463414634,0.0,2.1951219512195124,41.0
36,4,1,4.916666666666667,1.25,2.0555555555555554,9.0
42,2,0,5.404761904761905,2.0,2.1666666666666665,21.0
129,5,9,5.27906976744186,2.2,2.116279069767442,25.8
152,13,8,4.730263157894737,1.1538461538461537,1.894736842105263,11.692307692307692
148,7,5,4.722972972972973,2.2857142857142856,1.885135135135135,21.142857142857142
220,18,8,4.636363636363637,1.588235294117647,1.8590909090909091,12.222222222222221
342,16,19,5.026315789473684,2.8125,2.0701754385964914,21.375
26,2,1,4.346153846153846,0.0,1.8461538461538463,13.0
52,5,1,4.288461538461538,1.75,1.6730769230769231,10.4
32,3,1,5.34375,0.0,2.0,10.666666666666666
34,1,4,5.588235294117647,0.0,2.5294117647058822,34.0
322,29,5,4.6894409937888195,1.9545454545454546,1.9223602484472049,11.10344827586207
24,4,2,5.375,1.75,2.0416666666666665,6.0
259,11,20,5.308880308880309,3.0,2.1196911196911197,23.545454545454547
35,3,1,5.742857142857143,1.3333333333333333,2.1142857142857143,11.666666666666666
38,3,4,5.131578947368421,2.5,2.210526315789474,12.666666666666666
113,4,6,4.964601769911504,2.25,1.991150442477876,28.25
33,3,2,5.333333333333333,1.6666666666666667,2.1818181818181817,11.0
27,1,1,4.666666666666667,0.0,1.8518518518518519,27.0
385,16,12,5.057142857142857,3.5,2.0259740259740258,24.0625
30,1,0,5.166666666666667,3.0,1.9333333333333333,30.0
34,1,3,4.470588235294118,3.0,1.8529411764705883,34.0
37,4,0,4.837837837837838,2.25,2.027027027027027,9.25
136,5,2,4.794117647058823,2.4,1.963235294117647,27.2
38,1,2,5.131578947368421,2.0,1.9736842105263157,38.0
164,8,5,4.890243902439025,2.0,1.975609756097561,20.5
43,1,2,4.953488372093023,2.0,2.0232558139534884,43.0
44,2,1,4.909090909090909,2.0,1.7954545454545454,22.0
28,2,1,4.392857142857143,2.5,1.8214285714285714,14.0
51,4,3,4.96078431372549,1.5,2.1176470588235294,12.75
228,6,17,5.254385964912281,3.0,2.1008771929824563,38.0
114,3,4,5.140350877192983,3.3333333333333335,2.1491228070175437,38.0
36,2,3,4.972222222222222,2.5,2.111111111111111,18.0
49,2,2,5.183673469387755,0.0,1.9795918367346939,24.5
64,1,1,4.515625,3.0,1.828125,64.0
151,9,4,4.629139072847682,2.3333333333333335,1.8410596026490067,16.77777777777778
59,3,4,5.288135593220339,1.6666666666666667,2.3220338983050848,19.666666666666668
108,5,0,5.037037037037037,1.2,2.009259259259259,21.6
397,20,14,4.662468513853904,1.95,1.8513853904282116,19.85
66,4,1,5.166666666666667,1.75,2.0303030303030303,16.5
84,3,2,4.880952380952381,1.6666666666666667,1.9642857142857142,28.0
56,1,3,5.017857142857143,5.0,2.0,56.0
198,8,9,4.767676767676767,2.0,1.8686868686868687,24.75
217,10,6,4.967741935483871,1.5,2.0092165898617513,21.7
212,10,9,4.745283018867925,2.7,1.9103773584905661,21.2
127,7,5,4.9763779527559056,1.8571428571428572,2.0393700787401574,18.142857142857142
32,1,3,6.0625,0.0,2.4375,32.0
40,1,1,4.725,2.0,1.9,40.0
31,1,0,4.451612903225806,1.5,1.7096774193548387,31.0
95,4,4,4.673684210526316,2.0,1.9473684210526316,23.75
54,2,7,5.314814814814815,3.0,2.259259259259259,27.0
55,3,1,4.345454545454546,0.0,1.8,18.333333333333332
27,1,0,4.7407407407407405,3.0,1.9259259259259258,27.0
57,3,2,5.2631578947368425,2.3333333333333335,2.192982456140351,19.0
113,6,5,5.238938053097345,2.6,2.0530973451327434,18.833333333333332
108,5,9,5.361111111111111,2.6,2.1203703703703702,21.6
255,10,14,5.196078431372549,2.2,2.1137254901960785,25.5
26,1,1,4.923076923076923,3.0,2.1153846153846154,26.0
172,13,9,5.296511627906977,1.6923076923076923,2.0697674418604652,13.23076923076923
26,1,4,5.615384615384615,0.0,2.1153846153846154,26.0
126,6,6,5.182539682539683,1.8333333333333333,2.0714285714285716,21.0
256,19,11,5.015625,1.9375,2.03515625,13.473684210526315
57,2,5,5.473684210526316,1.5,2.192982456140351,28.5
90,4,1,5.222222222222222,2.0,2.111111111111111,22.5
26,1,1,4.923076923076923,0.0,1.9615384615384615,26.0
32,1,3,5.9375,3.0,2.28125,32.0
103,4,4,5.398058252427185,2.0,2.2135922330097086,25.75
85,2,12,6.070588235294117,2.0,2.411764705882353,42.5
39,2,1,5.0,1.5,2.0256410256410255,19.5
57,4,3,4.964912280701754,1.5,2.0526315789473686,14.25
261,10,5,4.908045977011494,1.7272727272727273,1.9578544061302683,26.1
44,1,1,4.704545454545454,5.0,1.7954545454545454,44.0
119,6,6,5.285714285714286,4.166666666666667,2.176470588235294,19.833333333333332
28,2,1,5.071428571428571,3.0,2.0714285714285716,14.0
63,2,2,5.0476190476190474,0.0,1.9841269841269842,31.5
241,10,8,4.4937759336099585,2.090909090909091,1.892116182572614,24.1
287,18,22,5.101045296167247,1.5333333333333334,2.0452961672473866,15.944444444444445
180,12,3,4.788888888888889,2.3,1.9833333333333334,15.0
25,2,1,5.12,2.0,2.16,12.5
189,10,12,4.873015873015873,2.0,2.074074074074074,18.9
43,1,0,4.372093023255814,3.0,1.697674418604651,43.0
37,2,1,4.891891891891892,0.0,1.972972972972973,18.5
38,1,6,5.868421052631579,0.0,2.5789473684210527,38.0
181,8,7,4.994475138121547,2.375,2.016574585635359,22.625
46,2,2,5.065217391304348,4.0,2.0869565217391304,23.0
113,6,6,5.061946902654867,2.5,2.1238938053097347,18.833333333333332
82,2,3,5.0,3.0,2.0853658536585367,41.0
257,11,21,5.684824902723736,2.3636363636363638,2.1828793774319064,23.363636363636363
152,11,9,4.927631578947368,2.1818181818181817,1.980263157894737,13.818181818181818
205,13,4,4.624390243902439,1.6153846153846154,1.8829268292682926,15.76923076923077
155,5,7,5.025806451612903,2.0,2.0516129032258066,31.0
22,1,2,6.636363636363637,2.0,2.5,22.0
26,1,1,4.923076923076923,4.0,2.0384615384615383,26.0
204,8,5,4.740196078431373,2.25,1.946078431372549,25.5
39,2,3,5.615384615384615,2.0,2.282051282051282,19.5
29,4,0,3.793103448275862,1.5,1.3793103448275863,7.25
43,2,2,5.465116279069767,1.5,2.302325581395349,21.5
24,3,0,4.708333333333333,3.3333333333333335,1.9166666666666667,8.0
164,6,11,5.146341463414634,1.8333333333333333,2.1402439024390243,27.333333333333332
77,4,6,5.246753246753247,1.2,2.155844155844156,19.25
121,14,3,5.140495867768595,1.5,2.1074380165289255,8.642857142857142
123,7,2,4.67479674796748,1.8333333333333333,1.8943089430894309,17.571428571428573
118,9,2,4.584745762711864,1.7142857142857142,1.8305084745762712,13.11111111111111
117,7,6,5.256410256410256,1.25,2.034188034188034,16.714285714285715
80,2,5,5.6375,11.5,2.325,40.0
53,2,1,4.811320754716981,2.5,1.7735849056603774,26.5
184,18,11,5.195652173913044,1.5555555555555556,2.1684782608695654,10.222222222222221
66,3,3,4.5,3.3333333333333335,1.7727272727272727,22.0
28,2,1,5.25,2.0,2.1785714285714284,14.0
23,1,2,5.521739130434782,0.0,2.4347826086956523,23.0
195,11,18,5.456410256410257,1.5555555555555556,2.2153846153846155,17.727272727272727
186,9,0,4.645161290322581,1.8888888888888888,1.8709677419354838,20.666666666666668
46,3,2,5.239130434782608,1.6666666666666667,2.152173913043478,15.333333333333334
22,1,4,6.181818181818182,3.0,2.5,22.0
24,1,2,6.0,3.0,2.4583333333333335,24.0
35,1,2,5.628571428571429,2.0,2.4571428571428573,35.0
289,12,27,5.5190311418685125,1.5,2.245674740484429,24.083333333333332
35,1,1,5.0,2.0,1.9428571428571428,35.0
131,4,9,4.816793893129771,1.75,1.9694656488549618,32.75
94,5,1,4.968085106382978,2.0,2.095744680851064,18.8
263,9,9,4.965779467680608,3.4444444444444446,2.0152091254752853,29.22222222222222
73,3,1,4.739726027397261,2.3333333333333335,1.917808219178082,24.333333333333332
47,6,1,5.0212765957446805,1.1666666666666667,1.9148936170212767,7.833333333333333
59,2,2,5.305084745762712,2.5,2.0677966101694913,29.5
254,9,10,5.011811023622047,2.5555555555555554,2.0511811023622046,28.22222222222222
333,10,8,4.681681681681682,2.5,1.9309309309309308,33.3
39,2,1,4.871794871794871,2.0,2.076923076923077,19.5
50,1,3,4.98,2.0,2.02,50.0
36,2,0,4.638888888888889,0.0,1.7777777777777777,18.0
79,6,8,5.050632911392405,1.3333333333333333,2.0632911392405062,13.166666666666666
196,12,10,5.035714285714286,1.8333333333333333,2.010204081632653,16.333333333333332
152,8,7,4.901315789473684,1.875,2.0065789473684212,19.0
47,4,2,4.9787234042553195,2.25,2.021276595744681,11.75
130,11,6,5.0,2.125,2.0153846153846153,11.818181818181818
35,3,0,5.0285714285714285,1.6666666666666667,2.1714285714285713,11.666666666666666
148,9,4,5.358108108108108,2.3333333333333335,2.1283783783783785,16.444444444444443
37,7,3,5.054054054054054,0.0,2.027027027027027,5.285714285714286
72,3,2,4.833333333333333,2.3333333333333335,2.0277777777777777,24.0
222,7,10,5.247747747747748,2.0,2.144144144144144,31.714285714285715
99,4,3,4.707070707070707,2.5,1.9393939393939394,24.75
108,7,4,4.916666666666667,1.4285714285714286,2.0185185185185186,15.428571428571429
37,2,0,4.837837837837838,2.5,1.7837837837837838,18.5
243,12,10,4.9753086419753085,2.25,2.0329218106995883,20.25
46,2,4,4.869565217391305,1.5,2.130434782608696,23.0
116,5,9,5.948275862068965,2.0,2.3620689655172415,23.2
242,12,2,4.68595041322314,1.75,1.8099173553719008,20.166666666666668
64,2,1,5.15625,2.0,2.0625,32.0
50,2,2,5.22,0.0,2.14,25.0
181,12,15,5.43646408839779,2.1,2.2044198895027622,15.083333333333334
223,12,7,5.013452914798206,2.5833333333333335,2.0269058295964126,18.583333333333332
30,3,0,4.8,3.0,2.0,10.0
68,3,3,4.676470588235294,2.0,1.9558823529411764,22.666666666666668
299,12,8,5.0602006688963215,2.5,2.0100334448160537,24.916666666666668
359,14,13,5.270194986072424,2.7857142857142856,2.105849582172702,25.642857142857142
310,13,12,4.774193548387097,1.9230769230769231,1.9129032258064516,23.846153846153847
213,12,10,4.985915492957746,1.5,1.9812206572769953,17.75
25,1,2,6.0,3.0,2.44,25.0
254,10,13,5.44488188976378,2.3333333333333335,2.2244094488188977,25.4
243,11,6,4.777777777777778,2.090909090909091,1.9423868312757202,22.09090909090909
23,1,3,5.695652173913044,0.0,2.260869565217391,23.0
159,6,5,5.050314465408805,2.0,2.018867924528302,26.5
89,4,3,5.168539325842697,1.6,2.157303370786517,22.25
45,2,3,5.488888888888889,2.5,2.2,22.5
151,6,8,5.013245033112582,0.0,1.966887417218543,25.166666666666668
226,17,19,5.579646017699115,2.8823529411764706,2.185840707964602,13.294117647058824
160,7,9,5.25625,2.0,2.1,22.857142857142858
33,1,1,5.0,3.0,2.0,33.0
258,16,2,4.546511627906977,1.5625,1.7674418604651163,16.125
51,8,2,5.450980392156863,1.875,2.215686274509804,6.375
444,14,19,5.225225225225225,3.0714285714285716,2.06981981981982,31.714285714285715
33,1,0,4.848484848484849,2.0,1.9090909090909092,33.0
117,5,5,5.17948717948718,1.8,2.0683760683760686,23.4
40,1,3,5.65,2.0,2.375,40.0
346,16,22,5.355491329479769,2.0,2.106936416184971,21.625
62,2,3,5.419354838709677,1.5,2.2096774193548385,31.0
