prefix_token_ratio,prefix_derived_ratio,suffix_token_ratio,suffix_derived_ratio,total_affix_token_ratio,total_affix_derived_ratio,actor_focus_ratio,object_focus_ratio,benefactive_focus_ratio,locative_focus_ratio,instrumental_focus_ratio,referential_focus_ratio,infinitive_verb_ratio,participle_verb_ratio,perfective_verb_ratio,imperfective_verb_ratio,contemplative_verb_ratio,recent_past_verb_ratio,aux_verb_ratio
0.0,0.0,0.013986013986013986,1.0,0.013986013986013986,1.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.04895104895104895,0.03496503496503497,0.013986013986013986,0.0,0.0,0.013986013986013986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0
0.0,0.0,0.009900990099009901,1.0,0.009900990099009901,1.0,0.0,0.0297029702970297,0.0,0.0,0.0,0.0,0.009900990099009901,0.06930693069306931,0.019801980198019802,0.04950495049504951,0.0,0.0,0.0
0.0,0.0,0.021739130434782608,1.0,0.021739130434782608,1.0,0.05434782608695652,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.0,0.0,0.010869565217391304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673076923076923,0.019230769230769232,0.04807692307692308,0.0,0.0,0.019230769230769232
0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.0,0.02564102564102564,1.0,0.02564102564102564,1.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.02262443438914027,0.0,0.0,0.0,0.0,0.013574660633484163,0.027149321266968326,0.01809954751131222,0.00904977375565611,0.0,0.0,0.004524886877828055
0.0,0.0,0.004672897196261682,1.0,0.004672897196261682,1.0,0.016355140186915886,0.014018691588785047,0.0,0.0,0.0,0.004672897196261682,0.016355140186915886,0.04439252336448598,0.030373831775700934,0.009345794392523364,0.004672897196261682,0.0,0.007009345794392523
0.0,0.0,0.0,0.0,0.0,0.0,0.012422360248447204,0.0,0.0,0.0,0.0,0.006211180124223602,0.018633540372670808,0.049689440993788817,0.037267080745341616,0.006211180124223602,0.006211180124223602,0.0,0.012422360248447204
0.0,0.0,0.010416666666666666,1.0,0.010416666666666666,1.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.010416666666666666,0.07291666666666667,0.041666666666666664,0.03125,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.023809523809523808,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.07575757575757576,0.06060606060606061,0.015151515151515152,0.045454545454545456,0.0,0.0,0.015151515151515152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.06944444444444445,0.05555555555555555,0.0,0.013888888888888888,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.03636363636363636,0.0,0.0,0.0,0.0,0.00909090909090909,0.03636363636363636,0.02727272727272727,0.00909090909090909,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.017391304347826087,0.017391304347826087,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0
0.0,0.0,0.016826923076923076,1.0,0.016826923076923076,1.0,0.014423076923076924,0.016826923076923076,0.002403846153846154,0.0,0.0,0.0,0.019230769230769232,0.021634615384615384,0.002403846153846154,0.014423076923076924,0.004807692307692308,0.0,0.009615384615384616
0.0,0.0,0.006493506493506494,1.0,0.006493506493506494,1.0,0.012987012987012988,0.010822510822510822,0.0,0.0,0.0,0.0,0.017316017316017316,0.049783549783549784,0.01948051948051948,0.02813852813852814,0.0021645021645021645,0.0,0.004329004329004329
0.0,0.0,0.028169014084507043,1.0,0.028169014084507043,1.0,0.007042253521126761,0.028169014084507043,0.0,0.0,0.0,0.0,0.04929577464788732,0.028169014084507043,0.0,0.014084507042253521,0.014084507042253521,0.0,0.028169014084507043
0.0,0.0,0.02631578947368421,1.0,0.02631578947368421,1.0,0.006578947368421052,0.03289473684210526,0.006578947368421052,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.013157894736842105,0.03289473684210526,0.006578947368421052,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.03816793893129771,0.0,0.0,0.0,0.0,0.030534351145038167,0.030534351145038167,0.022900763358778626,0.0,0.007633587786259542,0.0,0.007633587786259542
0.009900990099009901,1.0,0.0049504950495049506,0.5,0.01485148514851485,1.5,0.01485148514851485,0.019801980198019802,0.0,0.0,0.0,0.0049504950495049506,0.019801980198019802,0.06930693069306931,0.04950495049504951,0.019801980198019802,0.0,0.0,0.009900990099009901
0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.1,0.1,0.0,0.0,0.0,0.0
0.0,0.0,0.004830917874396135,1.0,0.004830917874396135,1.0,0.004830917874396135,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0024154589371980675,0.026570048309178744,0.014492753623188406,0.00966183574879227,0.0024154589371980675,0.0,0.007246376811594203
0.025157232704402517,1.0,0.012578616352201259,0.5,0.03773584905660377,1.5,0.006289308176100629,0.006289308176100629,0.0,0.0,0.0,0.012578616352201259,0.031446540880503145,0.050314465408805034,0.031446540880503145,0.012578616352201259,0.006289308176100629,0.0,0.018867924528301886
0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0,0.044715447154471545,0.032520325203252036,0.0040650406504065045,0.008130081300813009,0.0,0.0
0.0,0.0,0.0072992700729927005,1.0,0.0072992700729927005,1.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.043795620437956206,0.021897810218978103,0.021897810218978103,0.0,0.0,0.0072992700729927005
0.0,0.0,0.025,1.0,0.025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.025,0.0,0.0,0.025
0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.0,0.016666666666666666
0.0,0.0,0.013333333333333334,1.0,0.013333333333333334,1.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.04,0.02666666666666667,0.013333333333333334,0.0,0.013333333333333334,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.006134969325153374,1.0,0.006134969325153374,1.0,0.006134969325153374,0.006134969325153374,0.0,0.0,0.0,0.0,0.03067484662576687,0.05521472392638037,0.012269938650306749,0.03680981595092025,0.006134969325153374,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.0,0.02857142857142857,0.0,0.02857142857142857
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.006802721088435374,0.061224489795918366,0.05442176870748299,0.006802721088435374,0.0,0.0,0.006802721088435374
0.0,0.0,0.004273504273504274,1.0,0.004273504273504274,1.0,0.004273504273504274,0.01282051282051282,0.0,0.0,0.0,0.004273504273504274,0.017094017094017096,0.042735042735042736,0.02564102564102564,0.017094017094017096,0.0,0.0,0.0
0.0,0.0,0.01569506726457399,1.0,0.01569506726457399,1.0,0.008968609865470852,0.020179372197309416,0.0,0.0,0.0,0.0,0.017937219730941704,0.02914798206278027,0.011210762331838564,0.008968609865470852,0.008968609865470852,0.0,0.004484304932735426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.044642857142857144,0.008928571428571428,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
0.0,0.0,0.047619047619047616,1.0,0.047619047619047616,1.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0603448275862069,0.017241379310344827,0.02586206896551724,0.017241379310344827,0.0,0.008620689655172414
0.0,0.0,0.02097902097902098,1.0,0.02097902097902098,1.0,0.0,0.027972027972027972,0.0,0.0,0.0,0.006993006993006993,0.013986013986013986,0.027972027972027972,0.02097902097902098,0.006993006993006993,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.014925373134328358,0.0,0.029850746268656716,0.0,0.0
0.0,0.0,0.004975124378109453,1.0,0.004975124378109453,1.0,0.004975124378109453,0.01990049751243781,0.0,0.0,0.0,0.0,0.009950248756218905,0.04477611940298507,0.03482587064676617,0.009950248756218905,0.0,0.0,0.004975124378109453
0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.006535947712418301,1.0,0.006535947712418301,1.0,0.016339869281045753,0.0196078431372549,0.0,0.0,0.0,0.0,0.032679738562091505,0.0457516339869281,0.032679738562091505,0.00980392156862745,0.0032679738562091504,0.0,0.0032679738562091504
0.0,0.0,0.00390625,1.0,0.00390625,1.0,0.0078125,0.01953125,0.0,0.0,0.0,0.0,0.0234375,0.0625,0.0390625,0.01171875,0.01171875,0.0,0.0
0.0,0.0,0.008403361344537815,1.0,0.008403361344537815,1.0,0.01680672268907563,0.01680672268907563,0.0,0.0,0.0,0.0,0.0,0.06722689075630252,0.05042016806722689,0.01680672268907563,0.0,0.0,0.01680672268907563
0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.008,0.008,0.0,0.0,0.008
0.0,0.0,0.004329004329004329,1.0,0.004329004329004329,1.0,0.008658008658008658,0.004329004329004329,0.0,0.0,0.0,0.0,0.017316017316017316,0.07792207792207792,0.05194805194805195,0.021645021645021644,0.004329004329004329,0.0,0.012987012987012988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.0,0.0
0.0,0.0,0.008928571428571428,1.0,0.008928571428571428,1.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0
0.0,0.0,0.014084507042253521,1.0,0.014084507042253521,1.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.0,0.0,0.0,0.014084507042253521
0.0,0.0,0.01652892561983471,1.0,0.01652892561983471,1.0,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0,0.0,0.008264462809917356,0.03305785123966942,0.024793388429752067,0.008264462809917356,0.0,0.0,0.01652892561983471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061855670103092786,0.041237113402061855,0.020618556701030927,0.010309278350515464,0.010309278350515464,0.0,0.020618556701030927
0.0,0.0,0.031746031746031744,1.0,0.031746031746031744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07936507936507936,0.06349206349206349,0.015873015873015872,0.0,0.0,0.0
0.0,0.0,0.013333333333333334,1.0,0.013333333333333334,1.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.04,0.04,0.02666666666666667,0.0,0.013333333333333334,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.011111111111111112,0.06666666666666667,0.022222222222222223,0.03333333333333333,0.011111111111111112,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.04032258064516129,0.03225806451612903,0.008064516129032258,0.0,0.0,0.0
0.0,0.0,0.014492753623188406,1.0,0.014492753623188406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.043478260869565216,0.014492753623188406,0.028985507246376812,0.0,0.0,0.0
0.0,0.0,0.017964071856287425,1.0,0.017964071856287425,1.0,0.0,0.011976047904191617,0.0,0.0,0.0,0.0,0.005988023952095809,0.041916167664670656,0.011976047904191617,0.011976047904191617,0.017964071856287425,0.0,0.005988023952095809
0.0,0.0,0.0072992700729927005,1.0,0.0072992700729927005,1.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.010948905109489052,0.05474452554744526,0.025547445255474453,0.021897810218978103,0.0072992700729927005,0.0,0.0072992700729927005
0.0,0.0,0.01,1.0,0.01,1.0,0.005,0.01,0.0,0.0,0.0,0.005,0.01,0.05,0.02,0.025,0.005,0.0,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0
0.0,0.0,0.007042253521126761,1.0,0.007042253521126761,1.0,0.007042253521126761,0.02112676056338028,0.0,0.0,0.0,0.0,0.017605633802816902,0.05985915492957746,0.03169014084507042,0.017605633802816902,0.01056338028169014,0.0,0.02112676056338028
0.0,0.0,0.006711409395973154,1.0,0.006711409395973154,1.0,0.006711409395973154,0.026845637583892617,0.0,0.0,0.0,0.0,0.040268456375838924,0.053691275167785234,0.020134228187919462,0.026845637583892617,0.006711409395973154,0.0,0.0
0.0,0.0,0.008547008547008548,1.0,0.008547008547008548,1.0,0.017094017094017096,0.008547008547008548,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.037037037037037035,0.04938271604938271,0.024691358024691357,0.024691358024691357,0.0,0.0,0.012345679012345678
0.0,0.0,0.010752688172043012,1.0,0.010752688172043012,1.0,0.0035842293906810036,0.035842293906810034,0.0,0.0,0.0,0.0,0.007168458781362007,0.053763440860215055,0.04659498207885305,0.0035842293906810036,0.0035842293906810036,0.0,0.017921146953405017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0,0.0,0.017964071856287425,0.04790419161676647,0.041916167664670656,0.005988023952095809,0.0,0.0,0.005988023952095809
0.0,0.0,0.02830188679245283,1.0,0.02830188679245283,1.0,0.018867924528301886,0.02830188679245283,0.0,0.0,0.0,0.0,0.02830188679245283,0.02830188679245283,0.018867924528301886,0.0,0.009433962264150943,0.0,0.018867924528301886
0.0,0.0,0.009302325581395349,1.0,0.009302325581395349,1.0,0.018604651162790697,0.009302325581395349,0.004651162790697674,0.0,0.0,0.0,0.013953488372093023,0.06511627906976744,0.03255813953488372,0.023255813953488372,0.009302325581395349,0.0,0.009302325581395349
0.0,0.0,0.01639344262295082,1.0,0.01639344262295082,1.0,0.00819672131147541,0.01639344262295082,0.0,0.0,0.0,0.0,0.00819672131147541,0.08196721311475409,0.07377049180327869,0.00819672131147541,0.0,0.0,0.0
0.0,0.0,0.008849557522123894,2.0,0.008849557522123894,2.0,0.01327433628318584,0.004424778761061947,0.0,0.0,0.0,0.0,0.017699115044247787,0.035398230088495575,0.02654867256637168,0.004424778761061947,0.004424778761061947,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.025974025974025976,0.0,0.0,0.0,0.0,0.006493506493506494,0.08441558441558442,0.045454545454545456,0.032467532467532464,0.006493506493506494,0.0,0.0
0.0,0.0,0.0043859649122807015,1.0,0.0043859649122807015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03070175438596491,0.05701754385964912,0.04824561403508772,0.008771929824561403,0.0,0.0,0.0
0.0,0.0,0.00477326968973747,1.0,0.00477326968973747,1.0,0.011933174224343675,0.01909307875894988,0.0,0.0,0.0,0.0,0.011933174224343675,0.03579952267303103,0.026252983293556086,0.00954653937947494,0.0,0.0,0.00477326968973747
0.0,0.0,0.008385744234800839,1.0,0.008385744234800839,1.0,0.008385744234800839,0.014675052410901468,0.0,0.0,0.0,0.0,0.018867924528301886,0.05241090146750524,0.027253668763102725,0.008385744234800839,0.016771488469601678,0.0,0.0041928721174004195
0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.03103448275862069,0.013793103448275862,0.013793103448275862,0.0034482758620689655,0.0,0.0034482758620689655
0.0,0.0,0.002364066193853428,1.0,0.002364066193853428,1.0,0.002364066193853428,0.016548463356973995,0.0,0.0,0.0,0.0,0.02127659574468085,0.04964539007092199,0.028368794326241134,0.004728132387706856,0.016548463356973995,0.0,0.009456264775413711
0.0,0.0,0.014778325123152709,1.0,0.014778325123152709,1.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.009852216748768473,0.009852216748768473,0.08374384236453201,0.04433497536945813,0.034482758620689655,0.0049261083743842365,0.0,0.0
0.0,0.0,0.01951219512195122,1.0,0.01951219512195122,1.0,0.00975609756097561,0.024390243902439025,0.0,0.0,0.0,0.0,0.024390243902439025,0.03902439024390244,0.01951219512195122,0.014634146341463415,0.004878048780487805,0.0,0.004878048780487805
0.0,0.0,0.003115264797507788,1.0,0.003115264797507788,1.0,0.009345794392523364,0.01557632398753894,0.0,0.0,0.0,0.0,0.024922118380062305,0.040498442367601244,0.03426791277258567,0.003115264797507788,0.003115264797507788,0.0,0.006230529595015576
0.0,0.0,0.00702576112412178,1.0,0.00702576112412178,1.0,0.0117096018735363,0.00468384074941452,0.0,0.0,0.0,0.00468384074941452,0.00468384074941452,0.0468384074941452,0.03278688524590164,0.00234192037470726,0.0117096018735363,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0423728813559322,0.00847457627118644,0.0,0.0,0.0
0.0,0.0,0.007194244604316547,1.0,0.007194244604316547,1.0,0.007194244604316547,0.0035971223021582736,0.0,0.0,0.0,0.0,0.01079136690647482,0.03597122302158273,0.02877697841726619,0.0,0.007194244604316547,0.0,0.0
0.0,0.0,0.020833333333333332,1.0,0.020833333333333332,1.0,0.011904761904761904,0.0,0.002976190476190476,0.0,0.0,0.0,0.020833333333333332,0.07738095238095238,0.02976190476190476,0.03869047619047619,0.008928571428571428,0.0,0.01488095238095238
0.0,0.0,0.002421307506053269,1.0,0.002421307506053269,1.0,0.012106537530266344,0.007263922518159807,0.0,0.0,0.0,0.0,0.004842615012106538,0.06779661016949153,0.048426150121065374,0.012106537530266344,0.007263922518159807,0.0,0.0
0.0,0.0,0.002717391304347826,1.0,0.002717391304347826,1.0,0.005434782608695652,0.005434782608695652,0.0,0.0,0.0,0.0,0.019021739130434784,0.03804347826086957,0.008152173913043478,0.019021739130434784,0.010869565217391304,0.0,0.0
0.0,0.0,0.006700167504187605,1.0,0.006700167504187605,1.0,0.006700167504187605,0.018425460636515914,0.0,0.0,0.0,0.0,0.020100502512562814,0.07202680067001675,0.04187604690117253,0.01675041876046901,0.01340033500837521,0.0,0.005025125628140704
0.0,0.0,0.013605442176870748,1.0,0.013605442176870748,1.0,0.013605442176870748,0.013605442176870748,0.0,0.0,0.0,0.0,0.003401360544217687,0.047619047619047616,0.013605442176870748,0.02040816326530612,0.013605442176870748,0.0,0.006802721088435374
0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.004830917874396135,0.0,0.0,0.0,0.0,0.024154589371980676,0.057971014492753624,0.03864734299516908,0.004830917874396135,0.014492753623188406,0.0,0.004830917874396135
0.0,0.0,0.008264462809917356,1.0,0.008264462809917356,1.0,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0,0.0,0.01652892561983471,0.024793388429752067,0.024793388429752067,0.0,0.0,0.0,0.0
0.0,0.0,0.005763688760806916,1.0,0.005763688760806916,1.0,0.008645533141210375,0.005763688760806916,0.0,0.0,0.0,0.0,0.020172910662824207,0.02881844380403458,0.011527377521613832,0.008645533141210375,0.008645533141210375,0.0,0.005763688760806916
0.0,0.0,0.0125,1.5,0.0125,1.5,0.008333333333333333,0.0125,0.004166666666666667,0.0,0.0,0.004166666666666667,0.0125,0.020833333333333332,0.0125,0.004166666666666667,0.004166666666666667,0.0,0.008333333333333333
0.0,0.0,0.006726457399103139,1.0,0.006726457399103139,1.0,0.011210762331838564,0.011210762331838564,0.0,0.0,0.0,0.0,0.020179372197309416,0.04932735426008968,0.020179372197309416,0.02242152466367713,0.006726457399103139,0.0,0.002242152466367713
